pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
49,204,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T4.C17 FROM T4 WHERE T4.C14 = 'Normal',SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = 'Normal'
50,205,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT C11) FROM T2,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
51,206,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT C19) FROM T5,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
52,219,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT C16 FROM T4 WHERE C16 IS NOT NULL AND C16 != ""M""","SELECT address_type_code FROM Students_Addresses WHERE address_type_code IS NOT NULL AND address_type_code != ""M"""
53,220,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT C3 FROM T1 WHERE C2 != ""M""","SELECT student_details FROM Students WHERE bio_data != ""M"""
54,229,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T1.C2 HAVING COUNT(*) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Type_of_Question_Code HAVING COUNT(*) >= 3
55,230,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T1.C1, T1.C2 HAVING COUNT(T2.C4) >= 3","SELECT Questions.Type_of_Question_Code FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Question_ID, Questions.Type_of_Question_Code HAVING COUNT(Questions_in_Exams.Exam_ID) >= 3"
56,231,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT C30, C29, C31, C32 FROM T8","SELECT student_id, address_type_code, date_from, date_to FROM Students_Addresses"
57,232,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C1, T1.C2, T1.C3, T8.C27, T8.C28, T8.C29, T8.C30, T8.C31, T8.C32 FROM T1 JOIN T8 ON T1.C1 = T8.C30","SELECT Students.student_id, Students.bio_data, Students.student_details, Students_Addresses.student_address_id, Students_Addresses.address_id, Students_Addresses.address_type_code, Students_Addresses.student_id, Students_Addresses.date_from, Students_Addresses.date_to FROM Students JOIN Students_Addresses ON Students.student_id = Students_Addresses.student_id"
58,233,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Addresses
59,234,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Addresses
60,237,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
61,238,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
62,241,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT C4 FROM T1 WHERE C3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
63,242,customers_and_orders,vehicle_driver,vehicle_driver,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T2.C11 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C2 = 'Monitor',SELECT driver.Racing_Series FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'Monitor'
64,245,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(C4) FROM T1 WHERE C6 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_size = 'Clothes'
65,246,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(C4) FROM T1 WHERE C3 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_name = 'Clothes'
66,247,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT COUNT(*) FROM T1 WHERE C3 = ""hardware""","SELECT COUNT(*) FROM Products WHERE product_name = ""hardware"""
67,248,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1 WHERE C2 = 'Hardware',SELECT COUNT(*) FROM Products WHERE product_type_code = 'Hardware'
68,257,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT C3 FROM T1 ORDER BY C4 DESC,SELECT product_name FROM Products ORDER BY product_price DESC
69,258,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT C3 FROM T1 ORDER BY C4 DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT C1 FROM T1 GROUP BY C1 HAVING COUNT(*) >= 2,SELECT product_id FROM Products GROUP BY product_id HAVING COUNT(*) >= 2
71,266,customers_and_orders,vehicle_driver,vehicle_driver,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT C2 FROM T1 WHERE C1 IN (SELECT C13 FROM T3 GROUP BY C13 HAVING COUNT(*) >= 2),SELECT Model FROM vehicle WHERE Vehicle_ID IN (SELECT Vehicle_ID FROM vehicle_driver GROUP BY Vehicle_ID HAVING COUNT(*) >= 2)
72,269,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Customers
73,270,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Customers
74,283,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT C8 FROM T2,SELECT DISTINCT payment_method_code FROM Customer_Payment_Methods
75,284,customers_and_orders,vehicle_rent,vehicle_rent,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT C7 FROM T2,SELECT DISTINCT membership_credit FROM Discount
76,289,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customer_Orders
78,309,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T2.C8) FROM T2,SELECT COUNT(DISTINCT Customer_Orders.customer_id) FROM Customer_Orders
79,310,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T2.C8) FROM T2 JOIN T3 ON T2.C7 = T3.C12,SELECT COUNT(DISTINCT Customer_Orders.customer_id) FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id
80,4,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C3, C4 FROM T1","SELECT Manager, Captain FROM club"
81,5,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C3, C4 FROM T1","SELECT Manager, Captain FROM club"
82,10,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT C8 FROM T2 ORDER BY C10 DESC LIMIT 1,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1
83,11,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT C8 FROM T2 ORDER BY C10 DESC LIMIT 1,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C8, T1.C4 FROM T2 JOIN T1 ON T2.C13 = T1.C1","SELECT player.Name, club.Captain FROM player JOIN club ON player.Club_ID = club.Club_ID"
85,17,soccer_3,soccer_3,soccer_3,True,False,1,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C8, T1.C4 FROM T2 JOIN T1 ON T2.C13 = T1.C1","SELECT player.Name, club.Captain FROM player JOIN club ON player.Club_ID = club.Club_ID"
86,18,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C12 > 2,SELECT DISTINCT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Wins_count > 2
87,19,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C12 > 2,SELECT DISTINCT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Wins_count > 2
88,20,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C8 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C3 = ""Sam Allardyce""","SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager = ""Sam Allardyce"""
89,21,soccer_3,soccer_3,soccer_3,True,False,1,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C8 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C4 = ""Sam Allardyce""","SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Captain = ""Sam Allardyce"""
90,24,soccer_3,vehicle_driver,vehicle_driver,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, COUNT(*) FROM T1 JOIN T3 ON T1.C1 = T3.C13 GROUP BY T1.C2","SELECT vehicle.Model, COUNT(*) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID GROUP BY vehicle.Model"
91,25,soccer_3,vehicle_driver,vehicle_driver,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C6, COUNT(*) FROM T1 JOIN T3 ON T1.C1 = T3.C13 GROUP BY C6","SELECT Builder, COUNT(*) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID GROUP BY Builder"
92,38,soccer_3,soccer_3,soccer_3,True,False,1,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C10 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C3 = ""Australia"" OR T1.C3 = ""Zimbabwe""","SELECT Earnings FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager = ""Australia"" OR club.Manager = ""Zimbabwe"""
93,39,soccer_3,soccer_3,soccer_3,True,False,1,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C10 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C3 IN ('Australia', 'Zimbabwe')","SELECT Earnings FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager IN ('Australia', 'Zimbabwe')"
94,42,e_commerce,e_commerce,e_commerce,True,False,1,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T4.C14, T4.C17, COUNT(*) FROM T4 GROUP BY T4.C14, T4.C17 HAVING COUNT(*) > 0","SELECT Order_Items.order_item_id, Order_Items.order_item_status_code, COUNT(*) FROM Order_Items GROUP BY Order_Items.order_item_id, Order_Items.order_item_status_code HAVING COUNT(*) > 0"
95,43,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C18, COUNT(*) as product_count, C14 FROM T3 JOIN T2 ON T3.C12 = T2.C5 JOIN T4 ON T3.C11 = T4.C16 GROUP BY T3.C11, C18, C14","SELECT order_quantity, COUNT(*) as product_count, order_status_code FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id GROUP BY Customer_Orders.order_id, order_quantity, order_status_code"
96,50,e_commerce,e_commerce,e_commerce,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C12, C13 FROM T3 WHERE C10 IN (SELECT C16 FROM T4 GROUP BY C16 HAVING COUNT(*) >= 2)","SELECT order_status_code, date_order_placed FROM Orders WHERE order_id IN (SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) >= 2)"
97,51,e_commerce,customers_and_orders,customers_and_orders,False,False,1,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C5, T2.C7 FROM T2 JOIN T3 ON T3.C10 = T2.C5 GROUP BY T2.C5, T2.C7 HAVING COUNT(DISTINCT T3.C11) >= 2","SELECT Customer_Orders.order_id, Customer_Orders.order_date FROM Customer_Orders JOIN Order_Items ON Order_Items.order_id = Customer_Orders.order_id GROUP BY Customer_Orders.order_id, Customer_Orders.order_date HAVING COUNT(DISTINCT Order_Items.product_id) >= 2"
