pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
30,133,,other,True,SELECT director.Name FROM director WHERE director.Age BETWEEN 30 AND 60,SELECT name FROM director WHERE age BETWEEN 30 AND 60
31,136,,wrong_column,True,SELECT count(*) FROM radio WHERE Radio_MHz = 'radios',SELECT count(*) FROM radio
32,137,,wrong_column,True,SELECT radio.Transmitter FROM radio AS radio JOIN city_channel_radio AS city_channel_radio ON city_channel_radio.Radio_ID = radio.Radio_ID ORDER BY city_channel_radio.Is_online ASC,select transmitter from radio order by erp_kw asc
33,139,,wrong_column,True,SELECT radio.Transmitter FROM radio INNER JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID WHERE ,"SELECT Station_name FROM city_channel WHERE Affiliation != ""ABC"""
34,142,,wrong_column,True,SELECT AVG(Is_online) FROM city_channel_radio WHERE Radio_ID = (SELECT Radio_ID FROM radio WHERE Transmitter = 'radios'),SELECT avg(ERP_kW) FROM radio
35,145,,wrong_column,True,SELECT city_channel.Affiliation FROM city_channel WHERE city_channel.City IN ( SELECT city_channel.City FROM city_channel GROUP BY city_channel.City HAVING COUNT(city_channel.City) > 3 ),SELECT Affiliation FROM city_channel GROUP BY Affiliation HAVING COUNT(*)  >  3
36,153,,wrong_column,True,SELECT driver.Citizenship FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID,SELECT name FROM driver WHERE citizenship  =  'United States'
37,154,,wrong_column,True,SELECT driver.Driver_ID FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Citizenship = 'United States',SELECT name FROM driver WHERE citizenship  =  'United States'
38,167,,exec_runtime_error,False,SELECT count(*) FROM vehicle_driver WHERE driver.Name = 'NASCAR',SELECT count(*) FROM driver WHERE Racing_Series  =  'NASCAR'
39,168,,wrong_column,True,SELECT COUNT(driver.Name) FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle_driver.Vehicle_ID = 1 AND driver.Racing_Series = 'NASCAR',SELECT count(*) FROM driver WHERE Racing_Series  =  'NASCAR'
40,169,,other,True,SELECT AVG(vehicle.Top_Speed) FROM vehicle,SELECT avg(top_speed) FROM vehicle
41,170,,other,True,SELECT AVG(vehicle.Top_Speed) FROM vehicle,SELECT avg(top_speed) FROM vehicle
42,185,,missing_clause,True,SELECT driver.Name FROM vehicle_driver JOIN driver ON vehicle_driver.Vehicle_ID = driver.Driver_ID,SELECT name FROM driver ORDER BY name
43,186,,wrong_column,True,SELECT driver.Name FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID ORDER BY driver.Name ASC,SELECT name FROM driver ORDER BY name
44,193,,wrong_column,True,SELECT count(*) FROM Exams WHERE Exam_Name = 'exams',SELECT count(*) FROM Exams
45,194,,wrong_column,True,SELECT count(*) FROM Exams WHERE Exam_Name = 'exams',SELECT count(*) FROM Exams
46,195,,other,True,SELECT DISTINCT Exams.Subject_Code FROM Exams ORDER BY Exams.Subject_Code ASC,select distinct subject_code from exams order by subject_code asc
47,196,,other,True,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code
48,203,,wrong_column,True,SELECT DISTINCT Student_Answers.Student_ID FROM Student_Answers INNER JOIN Valid_Answers ON Student_Answers.Question_ID = Valid_Answers.Question_ID WHERE Valid_Answers.Valid_Answer_Text = 'Normal',"SELECT DISTINCT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Normal"""
49,204,,wrong_column,True,SELECT DISTINCT Student_Assessments.Assessment FROM Student_Assessments JOIN Student_Answers ON Student_Assessments.Valid_Answer_ID = Student_Answers.Exam_ID JOIN Questions_in_Exams ON Student_Answers,"SELECT DISTINCT Student_Answer_Text FROM Student_Answers WHERE Comments  =  ""Normal"""
50,205,,wrong_column,True,SELECT COUNT(DISTINCT Student_Answers.Comments) FROM Student_Answers JOIN Students ON Student_Answers.Student_ID = Students.Student_ID,SELECT count(DISTINCT Comments) FROM Student_Answers
51,206,,other,True,SELECT COUNT(DISTINCT Student_Answers.Comments) FROM Student_Answers,SELECT count(DISTINCT Comments) FROM Student_Answers
52,219,,wrong_column,True,"SELECT Students.First_Name FROM Students WHERE Students.Gender_MFU != ""M""","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
53,220,,wrong_column,True,"SELECT Student_Assessments.Satisfactory_YN FROM Students AS Students INNER JOIN Student_Assessments ON Students.Gender_MFU != ""M"" AND Students.Student_ID = Student_Assessments.Student_Answer_ID","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
54,229,,wrong_column,True,SELECT Questions_in_Exams.Question_ID FROM Questions AS Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions_in_Exams.Question_ID HAVING COUNT,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING count(*)  >=  3
55,230,,wrong_column,True,SELECT Questions_in_Exams.Question_ID FROM Questions_in_Exams WHERE Questions_in_Exams.Question_ID IN (SELECT Questions.Question_ID FROM Questions GROUP BY Questions.Question_ID HAVING COUNT(Questions,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING count(*)  >=  3
56,231,,wrong_column,True,"SELECT Students.Student_ID , Students.First_Name , Students.Middle_Name , Students.Last_Name , Students.Gender_MFU , Students.Student_Address FROM Students",SELECT * FROM Students
57,232,,wrong_column,True,"SELECT Students.Student_ID, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address FROM Students",SELECT * FROM Students
58,233,,wrong_column,True,SELECT COUNT(address_id) FROM Addresses,SELECT count(*) FROM Addresses
59,234,,wrong_column,True,SELECT COUNT(address_id) FROM Addresses,SELECT count(*) FROM Addresses
60,237,,wrong_column,True,SELECT COUNT(product_name) FROM Products,SELECT count(*) FROM Products
61,238,,wrong_column,True,SELECT COUNT(product_name) FROM Products,SELECT count(*) FROM Products
62,241,,wrong_column,True,SELECT product_price FROM Products WHERE product_type_code = 'Monitor',"SELECT product_price FROM Products WHERE product_name  =  ""Monitor"""
63,242,,other,True,SELECT product_price FROM Products WHERE product_name = 'Monitor',"SELECT product_price FROM Products WHERE product_name  =  ""Monitor"""
64,245,,other,True,"SELECT avg(product_price) FROM Products WHERE product_type_code = ""Clothes""","SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Clothes"""
65,246,,other,True,SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes',"SELECT avg(product_price) FROM Products WHERE product_type_code  =  ""Clothes"""
66,247,,wrong_column,True,"SELECT COUNT(product_id) FROM Products WHERE product_type_code = ""hardware type""","SELECT count(*) FROM Products WHERE product_type_code  =  ""Hardware"""
67,248,,wrong_column,True,"SELECT COUNT(product_id) FROM Products WHERE product_type_code = ""Hardware""","SELECT count(*) FROM Products WHERE product_type_code  =  ""Hardware"""
68,257,,other,True,SELECT Products.product_name FROM Products ORDER BY Products.product_price DESC,SELECT product_name FROM Products ORDER BY product_price DESC
69,258,,other,True,SELECT product_name FROM Products ORDER BY product_price DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,,wrong_column,True,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(product_name) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(*)  >=  2
71,266,,wrong_column,True,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_name) > 1,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(*)  >=  2
72,269,,wrong_column,True,SELECT COUNT(customer_phone) FROM Customers,SELECT count(*) FROM Customers
73,270,,wrong_column,True,SELECT COUNT(customer_phone) FROM Customers,SELECT count(*) FROM Customers
74,283,,other,True,SELECT DISTINCT payment_method_code FROM Customers,SELECT DISTINCT payment_method_code FROM Customers
75,284,,missing_clause,True,SELECT customer_address FROM Customers WHERE customer_phone IS NOT NULL,SELECT DISTINCT payment_method_code FROM Customers
76,289,,wrong_column,True,SELECT COUNT(order_id) FROM Customer_Orders,SELECT count(*) FROM Customer_orders
77,290,,wrong_column,True,SELECT COUNT(Customer_Orders.order_id) FROM Customers AS Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id,SELECT count(*) FROM Customer_orders
78,309,,wrong_table,True,SELECT COUNT(Customers.customer_phone) FROM Customers AS Customers JOIN Order_Items AS Customer_Orders ON Customers.customer_id = Customer_Orders.order_id WHERE Customer_Orders.order_quantity IS NOT N,SELECT count(DISTINCT customer_id) FROM Customer_orders
79,310,,missing_clause,True,SELECT COUNT(Customers.customer_phone) FROM Customers AS Customers INNER JOIN Customer_Orders AS Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id WHERE Customer_Orders.order_stat,SELECT count(DISTINCT customer_id) FROM Customer_orders
80,4,,other,True,"SELECT club.Manager, club.Captain FROM club","SELECT Manager ,  Captain FROM club"
81,5,,other,True,"SELECT club.Manager, club.Captain FROM club","SELECT Manager ,  Captain FROM club"
82,10,,wrong_column,True,SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID ORDER BY player.Earnings DESC LIMIT 1,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1
83,11,,wrong_column,True,SELECT player.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID ORDER BY player.Earnings DESC LIMIT 1,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1
84,16,,wrong_column,True,"SELECT club.Name , player.Events_number FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID","SELECT T2.Name ,  T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID"
85,17,,wrong_column,True,"SELECT player.Events_number, club.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID","SELECT T2.Name ,  T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID"
86,18,,extra_clause,True,SELECT club.Club_ID FROM club JOIN player ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2 GROUP BY club.Club_ID HAVING count(*) > 1,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T2.Wins_count  >  2
87,19,,wrong_column,True,SELECT club.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T2.Wins_count  >  2
88,20,,wrong_column,True,"SELECT player.Events_number FROM club AS club JOIN player AS player ON club.Club_ID = player.Club_ID WHERE club.Manager = ""Sam Allardyce""","SELECT T2.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T1.Manager  =  ""Sam Allardyce"""
89,21,,wrong_column,True,"SELECT club.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE club.Captain = ""Sam Allardyce""","SELECT T2.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T1.Manager  =  ""Sam Allardyce"""
90,24,,wrong_column,True,"SELECT club.Manufacturer , count(*) FROM club JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Manufacturer","SELECT Manufacturer ,  COUNT(*) FROM club GROUP BY Manufacturer"
91,25,,wrong_column,True,"SELECT club.Manufacturer, COUNT(club.Club_ID) FROM club INNER JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Manufacturer","SELECT Manufacturer ,  COUNT(*) FROM club GROUP BY Manufacturer"
92,38,,other,True,"SELECT player.Earnings FROM player WHERE player.Country = ""Australia"" OR player.Country = ""Zimbabwe""","SELECT Earnings FROM player WHERE Country  =  ""Australia"" OR Country  =  ""Zimbabwe"""
93,39,,wrong_column,True,"SELECT player.Earnings FROM player AS player JOIN club AS club ON player.Club_ID = club.Club_ID WHERE club.Name = ""Australia"" OR club.Name = ""Zimbabwe""","SELECT Earnings FROM player WHERE Country  =  ""Australia"" OR Country  =  ""Zimbabwe"""
94,42,,wrong_column,True,"SELECT Orders.order_id, Orders.date_order_placed, count(Products.product_id) FROM Products AS Products JOIN Orders AS Orders ON Products.product_id = Orders.customer_id JOIN Order_Items AS Order_Items","SELECT T1.order_id ,  T1.order_status_code ,  count(*) FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id GROUP BY T1.order_id"
95,43,,wrong_table,True,"SELECT Products.product_name, COUNT(Products.product_name), Invoices.invoice_status_code, Products.product_id FROM Products AS Products JOIN Orders AS Orders ON Products.product_id = Orders.customer_i","SELECT T1.order_id ,  T1.order_status_code ,  count(*) FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id GROUP BY T1.order_id"
96,50,,wrong_table,True,"SELECT Products.product_id, Products.product_size FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id WHERE Products.product_id IN ( SELECT produc","SELECT T1.order_id ,  T1.date_order_placed FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id GROUP BY T1.order_id HAVING count(*)  >=  2"
97,51,,wrong_table,True,"SELECT Orders.order_id , Orders.date_order_placed FROM Orders INNER JOIN Products ON Products.product_id = Orders.customer_id WHERE Products.product_name = 'products' GROUP BY Orders.order_id HAVING c","SELECT T1.order_id ,  T1.date_order_placed FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id GROUP BY T1.order_id HAVING count(*)  >=  2"
98,60,,wrong_column,True,"SELECT Customers.gender_code , sum(Orders.order_id) FROM Customers AS Customers JOIN Orders AS Orders ON Orders.customer_id = Customers.customer_id GROUP BY Customers.gender_code","SELECT T1.gender_code ,  count(*) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.gender_code"
99,61,,wrong_table,True,"SELECT Orders.customer_id, Orders.order_status_code FROM Orders WHERE Orders.order_id IN (SELECT Order_Items.order_id FROM Order_Items GROUP BY Order_Items.order_id)","SELECT T1.gender_code ,  count(*) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.gender_code"
100,62,,wrong_column,True,"SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial, Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.c","SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name ,  T2.Payment_method_code FROM Customers AS T1 JOIN Customer_Payment_Methods AS T2 ON T1.customer_id  =  T2.custome"
101,63,,wrong_column,True,"SELECT Customers.gender_code , Customers.customer_middle_initial , Customers.customer_first_name , Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customer","SELECT T1.customer_first_name ,  T1.customer_middle_initial ,  T1.customer_last_name ,  T2.Payment_method_code FROM Customers AS T1 JOIN Customer_Payment_Methods AS T2 ON T1.customer_id  =  T2.custome"
102,64,,wrong_table,True,"SELECT Invoices.invoice_status_code, Invoices.invoice_date, Orders.date_order_placed FROM Invoices INNER JOIN Orders ON Invoices.invoice_number = Orders.order_id","SELECT T1.invoice_status_code ,  T1.invoice_date ,  T2.shipment_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number  =  T2.invoice_number"
103,65,,wrong_column,True,"SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices INNER JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number","SELECT T1.invoice_status_code ,  T1.invoice_date ,  T2.shipment_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number  =  T2.invoice_number"
104,68,,exec_runtime_error,False,"SELECT Order_Items.order_item_status_code , Shipments.shipment_tracking_number FROM Order_Items INNER JOIN Shipments ON Order_Items.order_id = Shipments.order_id WHERE Shipments.shipment_id = Shipment","SELECT T1.order_item_status_code ,  T3.shipment_tracking_number FROM Order_items AS T1 JOIN Shipment_Items AS T2 ON T1.order_item_id  =  T2.order_item_id JOIN Shipments AS T3 ON T2.shipment_id  =  T3."
105,69,,exec_runtime_error,False,"SELECT Order_Items.order_item_status_code , Shipments.shipment_tracking_number FROM Invoices AS Invoices JOIN Shipments AS Shipments ON Shipments.invoice_number = Invoices.invoice_number JOIN Order_It","SELECT T1.order_item_status_code ,  T3.shipment_tracking_number FROM Order_items AS T1 JOIN Shipment_Items AS T2 ON T1.order_item_id  =  T2.order_item_id JOIN Shipments AS T3 ON T2.shipment_id  =  T3."
106,84,,other,True,"SELECT login_name, login_password FROM Customers WHERE phone_number LIKE '+12%'","SELECT login_name ,  login_password FROM Customers WHERE phone_number LIKE '+12%'"
107,85,,wrong_column,True,"SELECT Customers.customer_first_name , Customers.login_password FROM Customers AS Customers JOIN Orders AS Orders ON Orders.customer_id = Customers.customer_id WHERE Customers.phone_number LIKE '+12%'","SELECT login_name ,  login_password FROM Customers WHERE phone_number LIKE '+12%'"
108,86,,wrong_column,True,SELECT product_name FROM Products WHERE product_color LIKE '%Dell%',SELECT product_size FROM Products WHERE product_name LIKE '%Dell%'
109,87,,other,True,SELECT Products.product_size FROM Products WHERE Products.product_name LIKE '%Dell%',SELECT product_size FROM Products WHERE product_name LIKE '%Dell%'
110,94,,other,True,"SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders","SELECT order_status_code ,  date_order_placed FROM Orders"
111,95,,other,True,"SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders","SELECT order_status_code ,  date_order_placed FROM Orders"
112,96,,wrong_column,True,"SELECT Customers.address_line_1 , Customers.town_city , Customers.county FROM Customers WHERE Customers.town_city = ""USA""","SELECT address_line_1 ,  town_city ,  county FROM Customers WHERE Country  =  'USA'"
113,97,,wrong_column,True,"SELECT customer_first_name, town_city, county FROM Customers","SELECT address_line_1 ,  town_city ,  county FROM Customers WHERE Country  =  'USA'"
114,112,,wrong_table,True,"SELECT Products.product_id, Products.product_description FROM Products WHERE Products.product_price > 3","SELECT T1.product_id ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id HAVING count(*)  >  3"
115,113,,wrong_table,True,"SELECT Products.product_id, Products.product_description FROM Products AS Products JOIN Shipment_Items AS Orders ON Orders.order_item_id = Products.product_id GROUP BY Products.product_id HAVING count","SELECT T1.product_id ,  T1.product_description FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id GROUP BY T1.product_id HAVING count(*)  >  3"
116,114,,exec_runtime_error,False,"SELECT Invoices.invoice_number , Invoices.shipment_date FROM Invoices JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number JOIN Shipment_Items ON Shipment_Items.shipment_id = Shipments","SELECT T1.invoice_date ,  T1.invoice_number FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number  =  T2.invoice_number GROUP BY T1.invoice_number HAVING count(*)  >=  2"
117,115,,wrong_table,True,"SELECT Shipments.shipment_date , Shipments.shipment_id FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id GROUP BY Shipments.shipment_id HAVING COUNT(Shipments.shipment_id) >= 2","SELECT T1.invoice_date ,  T1.invoice_number FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number  =  T2.invoice_number GROUP BY T1.invoice_number HAVING count(*)  >=  2"
118,116,,other,True,"SELECT Shipments.shipment_date , Shipments.shipment_tracking_number FROM Shipments","SELECT shipment_tracking_number ,  shipment_date FROM Shipments"
119,117,,other,True,"SELECT Shipments.shipment_tracking_number , Shipments.shipment_date FROM Shipments","SELECT shipment_tracking_number ,  shipment_date FROM Shipments"
120,121,,wrong_column,True,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1,SELECT name FROM director ORDER BY age DESC LIMIT 1
121,122,,other,True,SELECT COUNT(*) FROM channel WHERE Internet LIKE '%bbc%',"SELECT count(*) FROM channel WHERE internet LIKE ""%bbc%"""
122,127,,wrong_column,True,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1,SELECT title FROM program ORDER BY start_year DESC LIMIT 1
123,128,,missing_clause,True,"SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year > 1","SELECT t1.name ,  t1.internet FROM channel AS t1 JOIN program AS t2 ON t1.channel_id  =  t2.channel_id GROUP BY t1.channel_id HAVING count(*)  >  1"
124,129,,wrong_column,True,"SELECT channel.Name, COUNT(program.Program_ID) FROM channel INNER JOIN program ON program.Channel_ID = channel.Channel_ID GROUP BY channel.Name","SELECT t1.name ,  count(*) FROM channel AS t1 JOIN program AS t2 ON t1.channel_id  =  t2.channel_id GROUP BY t1.channel_id"
125,131,,wrong_column,True,SELECT director.Name FROM program AS channel INNER JOIN director ON channel.Director_ID = director.Director_ID INNER JOIN channel AS program ON channel.Channel_ID = program.Channel_ID WHERE channel.Ti,SELECT t2.name FROM program AS t1 JOIN director AS t2 ON t1.director_id  =  t2.director_id WHERE t1.title  =  'Dracula'
126,138,,wrong_column,True,"SELECT tv_show.tv_show_name, tv_show.Next_show_name FROM tv_show AS tv_show INNER JOIN city_channel_tv_show AS city_channel_tv_show ON tv_show.tv_show_ID = city_channel_tv_show.tv_show_ID","SELECT tv_show_name ,  Original_Airdate FROM tv_show"
127,140,,wrong_column,True,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online > 150 OR city_channel_radio.Is_online < 30,SELECT Transmitter FROM radio WHERE ERP_kW  >  150 OR ERP_kW  <  30
128,141,,wrong_column,True,SELECT radio.Transmitter FROM radio AS radio INNER JOIN city_channel_radio AS city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID ORDER BY city_channel_radio.Is_online DESC LIMIT 1,SELECT Transmitter FROM radio ORDER BY ERP_kW DESC LIMIT 1
129,143,,wrong_column,True,"SELECT city_channel.Affiliation , COUNT(city_channel.ID) FROM city_channel JOIN city_channel_tv_show ON city_channel_tv_show.City_channel_ID = city_channel.ID GROUP BY city_channel.Affiliation","SELECT Affiliation ,  COUNT(*) FROM city_channel GROUP BY Affiliation"
130,146,,exec_runtime_error,False,"SELECT city_channel.City, city_channel_tv_show.Affiliation FROM city_channel INNER JOIN city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel.City = 'city' ","SELECT City ,  Station_name FROM city_channel ORDER BY Station_name ASC"
131,147,,wrong_column,True,"SELECT radio.Transmitter, radio.Radio_MHz, city_channel.City FROM radio INNER JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel ON city_channel_radio.City","SELECT T3.Transmitter ,  T2.City FROM city_channel_radio AS T1 JOIN city_channel AS T2 ON T1.City_channel_ID  =  T2.ID JOIN radio AS T3 ON T1.Radio_ID  =  T3.Radio_ID"
