pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
49,204,online_exams,online_exams,,,False,0,True,"SELECT DISTINCT T5.C19 FROM T5 JOIN T4 ON T5.C16 = T4.C10 JOIN T2 ON T4.C11 = T2.C5 WHERE T4.C12 = 1 AND T5.C17 = ""Normal""","SELECT DISTINCT Student_Assessments.Assessment FROM Student_Assessments JOIN Student_Answers ON Student_Assessments.Valid_Answer_ID = Student_Answers.Exam_ID JOIN Questions_in_Exams ON Student_Answers.Question_ID = Questions_in_Exams.Question_ID WHERE Student_Answers.Student_ID = 1 AND Student_Assessments.Student_Answer_Text = ""Normal"""
50,205,online_exams,online_exams,,,False,0,True,SELECT COUNT(DISTINCT T2.C11) FROM T2 JOIN T1 ON T2.C9 = T1.C1,SELECT COUNT(DISTINCT Student_Answers.Comments) FROM Student_Answers JOIN Students ON Student_Answers.Student_ID = Students.Student_ID
51,206,online_exams,online_exams,,,False,0,True,SELECT COUNT(DISTINCT T5.C19) FROM T5,SELECT COUNT(DISTINCT Student_Answers.Comments) FROM Student_Answers
52,219,online_exams,online_exams,,,False,0,True,"SELECT T1.C2 FROM T1 WHERE T1.C5 != ""M""","SELECT Students.First_Name FROM Students WHERE Students.Gender_MFU != ""M"""
53,220,online_exams,online_exams,,,False,0,True,"SELECT T3.C16 FROM T1 AS T1 INNER JOIN T3 ON T1.C5 != ""M"" AND T1.C1 = T3.C13","SELECT Student_Assessments.Satisfactory_YN FROM Students AS Students INNER JOIN Student_Assessments ON Students.Gender_MFU != ""M"" AND Students.Student_ID = Student_Assessments.Student_Answer_ID"
54,229,online_exams,online_exams,,,False,1,True,SELECT T2.C5 FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T2.C5 HAVING COUNT(T1.C1) >= 3,SELECT Questions_in_Exams.Question_ID FROM Questions AS Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions_in_Exams.Question_ID HAVING COUNT(Questions.Question_ID) >= 3
55,230,online_exams,online_exams,,,False,1,True,SELECT T2.C5 FROM T2 WHERE T2.C5 IN (SELECT T1.C1 FROM T1 GROUP BY T1.C1 HAVING COUNT(T1.C1) >= 3),SELECT Questions_in_Exams.Question_ID FROM Questions_in_Exams WHERE Questions_in_Exams.Question_ID IN (SELECT Questions.Question_ID FROM Questions GROUP BY Questions.Question_ID HAVING COUNT(Questions.Question_ID) >= 3)
56,231,online_exams,online_exams,,,False,0,True,"SELECT T1.C1 , T1.C2 , T1.C3 , T1.C4 , T1.C5 , T1.C6 FROM T1","SELECT Students.Student_ID , Students.First_Name , Students.Middle_Name , Students.Last_Name , Students.Gender_MFU , Students.Student_Address FROM Students"
57,232,online_exams,online_exams,,,False,0,True,"SELECT T1.C1, T1.C2, T1.C3, T1.C4, T1.C5, T1.C6 FROM T1","SELECT Students.Student_ID, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address FROM Students"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(address_id) FROM Addresses
59,234,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(address_id) FROM Addresses
60,237,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C3) FROM T1,SELECT COUNT(product_name) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C3) FROM T1,SELECT COUNT(product_name) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C4 FROM T1 WHERE C2 = 'Monitor',SELECT product_price FROM Products WHERE product_type_code = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C4 FROM T1 WHERE C3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT avg(C4) FROM T1 WHERE C2 = ""Clothes""","SELECT avg(product_price) FROM Products WHERE product_type_code = ""Clothes"""
65,246,customers_and_orders,customers_and_orders,,,False,0,True,SELECT AVG(C4) FROM T1 WHERE C2 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT COUNT(C1) FROM T1 WHERE C2 = ""hardware type""","SELECT COUNT(product_id) FROM Products WHERE product_type_code = ""hardware type"""
67,248,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT COUNT(C1) FROM T1 WHERE C2 = ""Hardware""","SELECT COUNT(product_id) FROM Products WHERE product_type_code = ""Hardware"""
68,257,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T1.C3 FROM T1 ORDER BY T1.C4 DESC,SELECT Products.product_name FROM Products ORDER BY Products.product_price DESC
69,258,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C3 FROM T1 ORDER BY C4 DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 HAVING count(C3) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(product_name) >= 2
71,266,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 HAVING COUNT(C3) > 1,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_name) > 1
72,269,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C5) FROM T1,SELECT COUNT(customer_phone) FROM Customers
73,270,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C5) FROM T1,SELECT COUNT(customer_phone) FROM Customers
74,283,customers_and_orders,customers_and_orders,,,False,0,True,SELECT DISTINCT C2 FROM T1,SELECT DISTINCT payment_method_code FROM Customers
75,284,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C5 FROM T1 WHERE C6 IS NOT NULL,SELECT customer_address FROM Customers WHERE customer_phone IS NOT NULL
76,289,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C7) FROM T2,SELECT COUNT(order_id) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(T2.C7) FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C8,SELECT COUNT(Customer_Orders.order_id) FROM Customers AS Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id
78,309,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(T1.C5) FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C12 WHERE T2.C14 IS NOT NULL,SELECT COUNT(Customers.customer_phone) FROM Customers AS Customers JOIN Order_Items AS Customer_Orders ON Customers.customer_id = Customer_Orders.order_id WHERE Customer_Orders.order_quantity IS NOT NULL
79,310,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(T1.C5) FROM T1 AS T1 INNER JOIN T2 AS T2 ON T1.C1 = T2.C8 WHERE T2.C10 = 'order',SELECT COUNT(Customers.customer_phone) FROM Customers AS Customers INNER JOIN Customer_Orders AS Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id WHERE Customer_Orders.order_status_code = 'order'
80,4,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C3, T1.C4 FROM T1","SELECT club.Manager, club.Captain FROM club"
81,5,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C3, T1.C4 FROM T1","SELECT club.Manager, club.Captain FROM club"
82,10,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 JOIN T1 ON T2.C13 = T1.C1 ORDER BY T2.C10 DESC LIMIT 1,SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID ORDER BY player.Earnings DESC LIMIT 1
83,11,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1 ORDER BY T2.C10 DESC LIMIT 1,SELECT player.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID ORDER BY player.Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C2 , T2.C11 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1","SELECT club.Name , player.Events_number FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID"
85,17,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C11, T1.C2 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1","SELECT player.Events_number, club.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID"
86,18,soccer_3,soccer_3,,,False,0,True,SELECT T1.C1 FROM T1 JOIN T2 ON T2.C13 = T1.C1 WHERE T2.C11 > 2 GROUP BY T1.C1 HAVING count(*) > 1,SELECT club.Club_ID FROM club JOIN player ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2 GROUP BY club.Club_ID HAVING count(*) > 1
87,19,soccer_3,soccer_3,,,False,0,True,SELECT T1.C2 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1 WHERE T2.C11 > 2,SELECT club.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2
88,20,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C11 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C13 WHERE T1.C3 = ""Sam Allardyce""","SELECT player.Events_number FROM club AS club JOIN player AS player ON club.Club_ID = player.Club_ID WHERE club.Manager = ""Sam Allardyce"""
89,21,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C2 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1 WHERE T1.C4 = ""Sam Allardyce""","SELECT club.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE club.Captain = ""Sam Allardyce"""
90,24,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C5 , count(*) FROM T1 JOIN T2 ON T2.C13 = T1.C1 GROUP BY T1.C5","SELECT club.Manufacturer , count(*) FROM club JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Manufacturer"
91,25,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C5, COUNT(T1.C1) FROM T1 INNER JOIN T2 ON T2.C13 = T1.C1 GROUP BY T1.C5","SELECT club.Manufacturer, COUNT(club.Club_ID) FROM club INNER JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Manufacturer"
92,38,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C10 FROM T2 WHERE T2.C9 = ""Australia"" OR T2.C9 = ""Zimbabwe""","SELECT player.Earnings FROM player WHERE player.Country = ""Australia"" OR player.Country = ""Zimbabwe"""
93,39,soccer_3,soccer_3,,,False,1,True,"SELECT T2.C10 FROM T2 AS T2 JOIN T1 AS T1 ON T2.C13 = T1.C1 WHERE T1.C2 = ""Australia"" OR T1.C2 = ""Zimbabwe""","SELECT player.Earnings FROM player AS player JOIN club AS club ON player.Club_ID = club.Club_ID WHERE club.Name = ""Australia"" OR club.Name = ""Zimbabwe"""
94,42,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C10, T3.C13, count(T1.C1) FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C11 JOIN T4 AS T4 ON T3.C10 = T4.C16 WHERE T1.C3 IS NOT NULL GROUP BY T3.C10","SELECT Orders.order_id, Orders.date_order_placed, count(Products.product_id) FROM Products AS Products JOIN Orders AS Orders ON Products.product_id = Orders.customer_id JOIN Order_Items AS Order_Items ON Orders.order_id = Order_Items.order_id WHERE Products.product_name IS NOT NULL GROUP BY Orders.order_id"
95,43,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3, COUNT(T1.C3), T2.C8, T1.C1 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C11 JOIN T2 AS T2 ON T3.C10 = T2.C7 GROUP BY T1.C1","SELECT Products.product_name, COUNT(Products.product_name), Invoices.invoice_status_code, Products.product_id FROM Products AS Products JOIN Orders AS Orders ON Products.product_id = Orders.customer_id JOIN Invoices AS Invoices ON Orders.order_id = Invoices.invoice_number GROUP BY Products.product_id"
96,50,e_commerce,e_commerce,,,False,1,True,"SELECT T1.C1, T1.C6 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C15 WHERE T1.C1 IN ( SELECT C1 FROM T1 GROUP BY C1 HAVING COUNT(C3) >= 2 )","SELECT Products.product_id, Products.product_size FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id WHERE Products.product_id IN ( SELECT product_id FROM Products GROUP BY product_id HAVING COUNT(product_name) >= 2 )"
97,51,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C10 , T3.C13 FROM T3 INNER JOIN T1 ON T1.C1 = T3.C11 WHERE T1.C3 = 'products' GROUP BY T3.C10 HAVING count(*) >= 2","SELECT Orders.order_id , Orders.date_order_placed FROM Orders INNER JOIN Products ON Products.product_id = Orders.customer_id WHERE Products.product_name = 'products' GROUP BY Orders.order_id HAVING count(*) >= 2"
98,60,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , sum(T2.C7) FROM T1 AS T1 JOIN T2 AS T2 ON T2.C8 = T1.C1 GROUP BY T1.C2","SELECT Customers.gender_code , sum(Orders.order_id) FROM Customers AS Customers JOIN Orders AS Orders ON Orders.customer_id = Customers.customer_id GROUP BY Customers.gender_code"
99,61,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2, T1.C3 FROM T1 WHERE T1.C1 IN (SELECT T2.C7 FROM T2 GROUP BY T2.C7)","SELECT Orders.customer_id, Orders.order_status_code FROM Orders WHERE Orders.order_id IN (SELECT Order_Items.order_id FROM Order_Items GROUP BY Order_Items.order_id)"
100,62,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2, T1.C3, T1.C4, T2.C8 FROM T1 JOIN T2 ON T1.C1 = T2.C7","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial, Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
101,63,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , T1.C4 , T1.C3 , T2.C8 FROM T1 JOIN T2 ON T1.C1 = T2.C7","SELECT Customers.gender_code , Customers.customer_middle_initial , Customers.customer_first_name , Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
102,64,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2, T1.C3, T2.C7 FROM T1 INNER JOIN T2 ON T1.C1 = T2.C4","SELECT Invoices.invoice_status_code, Invoices.invoice_date, Orders.date_order_placed FROM Invoices INNER JOIN Orders ON Invoices.invoice_number = Orders.order_id"
103,65,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2, T1.C3, T4.C16 FROM T1 INNER JOIN T4 ON T4.C14 = T1.C1","SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices INNER JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number"
104,68,e_commerce,e_commerce,,,False,3,False,"SELECT T3.C11 , T4.C15 FROM T3 INNER JOIN T4 ON T3.C10 = T4.C13 WHERE T4.C12 = T5.C17 AND T5.C18 = T3.C9","SELECT Order_Items.order_item_status_code , Shipments.shipment_tracking_number FROM Order_Items INNER JOIN Shipments ON Order_Items.order_id = Shipments.order_id WHERE Shipments.shipment_id = Shipment_Items.shipment_id AND Shipment_Items.order_item_id = Order_Items.product_id"
105,69,e_commerce,e_commerce,,,False,3,False,"SELECT T3.C11 , T4.C15 FROM T1 AS T1 JOIN T4 AS T4 ON T4.C14 = T1.C1 JOIN T3 AS T3 ON T3.C10 = T4.C13 WHERE T3.C10 = T4.C13 AND T4.C16 = T3.C3","SELECT Order_Items.order_item_status_code , Shipments.shipment_tracking_number FROM Invoices AS Invoices JOIN Shipments AS Shipments ON Shipments.invoice_number = Invoices.invoice_number JOIN Order_Items AS Order_Items ON Order_Items.order_id = Shipments.order_id WHERE Order_Items.order_id = Shipments.order_id AND Shipments.shipment_date = Order_Items.invoice_date"
106,84,e_commerce,e_commerce,,,False,0,True,"SELECT C4, C5 FROM T1 WHERE C6 LIKE '+12%'","SELECT login_name, login_password FROM Customers WHERE phone_number LIKE '+12%'"
107,85,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , T1.C5 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C8 = T1.C1 WHERE T1.C6 LIKE '+12%'","SELECT Customers.customer_first_name , Customers.login_password FROM Customers AS Customers JOIN Orders AS Orders ON Orders.customer_id = Customers.customer_id WHERE Customers.phone_number LIKE '+12%'"
108,86,e_commerce,e_commerce,,,False,0,True,SELECT C3 FROM T1 WHERE C5 LIKE '%Dell%',SELECT product_name FROM Products WHERE product_color LIKE '%Dell%'
109,87,e_commerce,e_commerce,,,False,0,True,SELECT T1.C6 FROM T1 WHERE T1.C3 LIKE '%Dell%',SELECT Products.product_size FROM Products WHERE Products.product_name LIKE '%Dell%'
110,94,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3 , T1.C4 FROM T1","SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders"
111,95,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3 , T1.C4 FROM T1","SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders"
