pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
10,28,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_REFERENCE_13) > 1,SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name HAVING COUNT(player.Club_ID) > 1
11,29,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_REFERENCE_13) > 1,SELECT DISTINCT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name HAVING COUNT(player.Club_ID) > 1
12,30,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_REFERENCE_13) > 1,SELECT DISTINCT club.Name FROM club INNER JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name HAVING COUNT(player.Club_ID) > 1
13,31,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT DISTINCT DESCRIPTIVE_ATTRIBUTE_8 FROM T2 WHERE IDENTIFIER_REFERENCE_13 IN (SELECT IDENTIFIER_PRIMARY_1 FROM T1 GROUP BY IDENTIFIER_PRIMARY_1 HAVING COUNT(IDENTIFIER_PRIMARY_1) > 1),SELECT DISTINCT Name FROM player WHERE Club_ID IN (SELECT Club_ID FROM club GROUP BY Club_ID HAVING COUNT(Club_ID) > 1)
14,36,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_8) FROM T2,SELECT COUNT(DISTINCT Name) FROM player
15,37,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_8) FROM T2,SELECT COUNT(DISTINCT Name) FROM player
16,78,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT COUNT(T1.IDENTIFIER_PRIMARY_1) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26,SELECT COUNT(Products.product_id) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id
17,79,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T1.IDENTIFIER_PRIMARY_1) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26 INNER JOIN T2 ON T5.IDENTIFIER_REFERENCE_27 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(DISTINCT Products.product_id) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id INNER JOIN Customers ON Orders.customer_id = Customers.customer_id
18,80,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT COUNT(T2.DESCRIPTIVE_ATTRIBUTE_9) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26 INNER JOIN T2 ON T5.IDENTIFIER_REFERENCE_27 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(Customers.gender_code) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id INNER JOIN Customers ON Orders.customer_id = Customers.customer_id
19,81,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_9) FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_27 INNER JOIN T2 ON T5.IDENTIFIER_REFERENCE_27 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(DISTINCT Customers.gender_code) FROM Products INNER JOIN Orders ON Products.product_id = Orders.customer_id INNER JOIN Customers ON Orders.customer_id = Customers.customer_id
20,82,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_9) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26 INNER JOIN T2 ON T5.IDENTIFIER_REFERENCE_27 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(DISTINCT Customers.gender_code) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id INNER JOIN Customers ON Orders.customer_id = Customers.customer_id
21,83,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_9) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26 INNER JOIN T2 ON T5.IDENTIFIER_REFERENCE_27 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(DISTINCT Customers.gender_code) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id INNER JOIN Customers ON Orders.customer_id = Customers.customer_id
22,100,e_commerce,e_commerce,,,False,3,False,,llama3.1-8b,SELECT COUNT(T2.DESCRIPTIVE_ATTRIBUTE_9) FROM T2 INNER JOIN T5 ON T2.IDENTIFIER_PRIMARY_8 = T5.IDENTIFIER_REFERENCE_27 INNER JOIN T7 ON T5.IDENTIFIER_PRIMARY_26 = T7.IDENTIFIER_REFERENCE_35 WHERE T7.DESCRIPTIVE_ATTRIBUTE_14 = 'shipped',SELECT COUNT(Customers.gender_code) FROM Customers INNER JOIN Orders ON Customers.customer_id = Orders.customer_id INNER JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.login_name = 'shipped'
23,101,e_commerce,e_commerce,,,False,1,True,,llama3.1-8b,SELECT COUNT(T1.IDENTIFIER_PRIMARY_1) FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_27 INNER JOIN T7 ON T5.IDENTIFIER_PRIMARY_26 = T7.IDENTIFIER_REFERENCE_35 WHERE T7.MEASUREMENT_VALUE_37 = 'shipped',SELECT COUNT(Products.product_id) FROM Products INNER JOIN Orders ON Products.product_id = Orders.customer_id INNER JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.shipment_tracking_number = 'shipped'
24,102,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT AVG(T1.CURRENCY_AMOUNT_4) FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_27 INNER JOIN T7 ON T5.IDENTIFIER_PRIMARY_26 = T7.IDENTIFIER_REFERENCE_35,SELECT AVG(Products.product_price) FROM Products INNER JOIN Orders ON Products.product_id = Orders.customer_id INNER JOIN Shipments ON Orders.order_id = Shipments.order_id
25,103,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT AVG(T1.CURRENCY_AMOUNT_4) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26,SELECT AVG(Products.product_price) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id
26,104,e_commerce,e_commerce,,,False,3,False,,llama3.1-8b,SELECT AVG(T1.CURRENCY_AMOUNT_4) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26 WHERE T5.DESCRIPITIVE_ATTRIBUTE_28 = 'product',SELECT AVG(Products.product_price) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id WHERE Orders.DESCRIPITIVE_ATTRIBUTE_28 = 'product'
27,105,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT AVG(T1.CURRENCY_AMOUNT_4) FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26,SELECT AVG(Products.product_price) FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id
28,123,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_2) FROM T1 INNER JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_15 INNER JOIN T2 ON T4.IDENTIFIER_REFERENCE_15 = T2.IDENTIFIER_PRIMARY_6,SELECT COUNT(DISTINCT channel.Name) FROM channel INNER JOIN director_admin ON channel.Channel_ID = director_admin.Channel_ID INNER JOIN director ON director_admin.Channel_ID = director.Director_ID
29,124,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_15 JOIN T2 ON T4.IDENTIFIER_REFERENCE_15 = T2.IDENTIFIER_PRIMARY_6 ORDER BY T2.MEASUREMENT_VALUE_8 DESC,SELECT channel.Name FROM channel JOIN director_admin ON channel.Channel_ID = director_admin.Channel_ID JOIN director ON director_admin.Channel_ID = director.Director_ID ORDER BY director.Age DESC
30,133,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 JOIN T2 ON T3.IDENTIFIER_REFERENCE_12 = T2.IDENTIFIER_PRIMARY_6 WHERE T2.MEASUREMENT_VALUE_8 BETWEEN 30 AND 60,SELECT channel.Name FROM channel JOIN program ON channel.Channel_ID = program.Channel_ID JOIN director ON program.Director_ID = director.Director_ID WHERE director.Age BETWEEN 30 AND 60
31,136,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T1.IDENTIFIER_PRIMARY_1) FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_PRIMARY_21 WHERE T5.DESCRIPTIVE_ATTRIBUTE_23 = 'radio',SELECT COUNT(DISTINCT city_channel.ID) FROM city_channel INNER JOIN city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel_tv_show.Is_online = 'radio'
32,137,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT T3.DESCRIPTIVE_ATTRIBUTE_14 FROM T3 JOIN T5 ON T3.IDENTIFIER_PRIMARY_13 = T5.IDENTIFIER_REFERENCE_22 JOIN T1 ON T5.IDENTIFIER_PRIMARY_21 = T1.IDENTIFIER_PRIMARY_1 ORDER BY T3.DESCRIPTIVE_ATTRIBUTE_16 ASC,SELECT tv_show.tv_show_name FROM tv_show JOIN city_channel_tv_show ON tv_show.tv_show_ID = city_channel_tv_show.tv_show_ID JOIN city_channel ON city_channel_tv_show.City_channel_ID = city_channel.ID ORDER BY tv_show.Next_show_name ASC
33,139,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT T2.TEXT_FIELD_7 FROM T2 JOIN T4 ON T2.IDENTIFIER_PRIMARY_6 = T4.IDENTIFIER_REFERENCE_19 JOIN T1 ON T4.IDENTIFIER_PRIMARY_18 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.DESCRIPTIVE_ATTRIBUTE_2 != 'ABC',SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID WHERE city_channel.City != 'ABC'
34,142,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT AVG(T5.DESCRIPTIVE_ATTRIBUTE_23) FROM T5 INNER JOIN T3 ON T5.IDENTIFIER_REFERENCE_22 = T3.IDENTIFIER_PRIMARY_13,SELECT AVG(city_channel_tv_show.Is_online) FROM city_channel_tv_show INNER JOIN tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID
35,145,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT T4.DESCRIPTIVE_ATTRIBUTE_20 FROM T4 JOIN T2 ON T4.IDENTIFIER_REFERENCE_19 = T2.IDENTIFIER_PRIMARY_6 GROUP BY T4.DESCRIPTIVE_ATTRIBUTE_20 HAVING COUNT(T2.TEXT_FIELD_7) > 3,SELECT city_channel_radio.Is_online FROM city_channel_radio JOIN radio ON city_channel_radio.Radio_ID = radio.Radio_ID GROUP BY city_channel_radio.Is_online HAVING COUNT(radio.Transmitter) > 3
36,153,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT T2.TEXT_FIELD_10 FROM T2 INNER JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 INNER JOIN T1 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'citizenship' AND T1.TEXT_FIELD_2 = 'United States',SELECT driver.Citizenship FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE driver.Name = 'citizenship' AND vehicle.Model = 'United States'
37,154,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT T2.TEXT_FIELD_10 FROM T2 INNER JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 INNER JOIN T1 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_2 = 'United States',SELECT driver.Citizenship FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model = 'United States'
38,167,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T1.IDENTIFIER_PRIMARY_1) FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'driver' AND T2.TEXT_FIELD_10 = 'NASCAR',SELECT COUNT(DISTINCT vehicle.Vehicle_ID) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'driver' AND driver.Citizenship = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT COUNT(T1.IDENTIFIER_PRIMARY_1) FROM T1 INNER JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 WHERE T1.TEXT_FIELD_2 = 'NASCAR',SELECT COUNT(vehicle.Vehicle_ID) FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Model = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT AVG(NUMERIC_FIELD_5) FROM T1 WHERE TEXT_FIELD_6 = 'vehicles',SELECT AVG(Power) FROM vehicle WHERE Builder = 'vehicles'
41,170,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT AVG(T1.NUMERIC_FIELD_5) FROM T1 INNER JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13,SELECT AVG(vehicle.Power) FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID
42,185,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 INNER JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12,SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID
43,186,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,SELECT TEXT_FIELD_10 FROM T2 WHERE DESCRIPTIVE_ATTRIBUTE_9 = 'drivers' ORDER BY TEXT_FIELD_10 ASC,SELECT Citizenship FROM driver WHERE Name = 'drivers' ORDER BY Citizenship ASC
44,193,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T2.IDENTIFIER_PRIMARY_10) FROM T2 INNER JOIN T5 ON T2.IDENTIFIER_PRIMARY_10 = T5.IDENTIFIER_REFERENCE_20 INNER JOIN T7 ON T5.IDENTIFIER_PRIMARY_19 = T7.IDENTIFIER_REFERENCE_31 WHERE T7.TEXT_FIELD_32 = 'exams',SELECT COUNT(DISTINCT Questions.Question_ID) FROM Questions INNER JOIN Valid_Answers ON Questions.Question_ID = Valid_Answers.Question_ID INNER JOIN Student_Assessments ON Valid_Answers.Valid_Answer_ID = Student_Assessments.Valid_Answer_ID WHERE Student_Assessments.Student_Answer_Text = 'exams'
45,194,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT COUNT(T6.IDENTIFIER_PRIMARY_22) FROM T6 INNER JOIN T4 ON T6.IDENTIFIER_REFERENCE_23 = T4.IDENTIFIER_PRIMARY_17 INNER JOIN T3 ON T4.IDENTIFIER_PRIMARY_17 = T3.IDENTIFIER_PRIMARY_13 WHERE T3.DESCRIPTIVE_ATTRIBUTE_16 = 'exams',SELECT COUNT(Student_Answers.Student_Answer_ID) FROM Student_Answers INNER JOIN Questions_in_Exams ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID INNER JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID WHERE Exams.Exam_Name = 'exams'
46,195,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT DISTINCT DESCRIPTIVE_ATTRIBUTE_2 FROM T1,SELECT DISTINCT First_Name FROM Students
47,196,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_11 FROM T2 INNER JOIN T4 ON T2.IDENTIFIER_PRIMARY_10 = T4.IDENTIFIER_REFERENCE_18 INNER JOIN T6 ON T4.IDENTIFIER_PRIMARY_17 = T6.IDENTIFIER_REFERENCE_23 INNER JOIN T1 ON T6.IDENTIFIER_REFERENCE_25 = T1.IDENTIFIER_PRIMARY_1 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_11,SELECT DISTINCT Questions.Type_of_Question_Code FROM Questions INNER JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID INNER JOIN Student_Answers ON Questions_in_Exams.Exam_ID = Student_Answers.Exam_ID INNER JOIN Students ON Student_Answers.Student_ID = Students.Student_ID ORDER BY Questions.Type_of_Question_Code
48,203,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT DISTINCT T5.TEXT_FIELD_21 FROM T5 JOIN T2 ON T5.IDENTIFIER_REFERENCE_20 = T2.IDENTIFIER_PRIMARY_10 JOIN T4 ON T2.IDENTIFIER_PRIMARY_10 = T4.IDENTIFIER_REFERENCE_18 JOIN T3 ON T4.IDENTIFIER_PRIMARY_17 = T3.IDENTIFIER_PRIMARY_13 WHERE T3.DESCRIPTIVE_ATTRIBUTE_16 = 'Normal',SELECT DISTINCT Valid_Answers.Valid_Answer_Text FROM Valid_Answers JOIN Questions ON Valid_Answers.Question_ID = Questions.Question_ID JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID WHERE Exams.Exam_Name = 'Normal'
49,204,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT DISTINCT T5.TEXT_FIELD_21 FROM T5 JOIN T2 ON T5.IDENTIFIER_REFERENCE_20 = T2.IDENTIFIER_PRIMARY_10 JOIN T4 ON T2.IDENTIFIER_PRIMARY_10 = T4.IDENTIFIER_REFERENCE_18 JOIN T3 ON T4.IDENTIFIER_PRIMARY_17 = T3.IDENTIFIER_PRIMARY_13 WHERE T3.DESCRIPTIVE_ATTRIBUTE_16 = 'Normal',SELECT DISTINCT Valid_Answers.Valid_Answer_Text FROM Valid_Answers JOIN Questions ON Valid_Answers.Question_ID = Questions.Question_ID JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID WHERE Exams.Exam_Name = 'Normal'
50,205,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T7.TEXT_FIELD_32) FROM T7 INNER JOIN T5 ON T7.IDENTIFIER_REFERENCE_31 = T5.IDENTIFIER_PRIMARY_19 INNER JOIN T2 ON T5.IDENTIFIER_REFERENCE_20 = T2.IDENTIFIER_PRIMARY_10,SELECT COUNT(DISTINCT Student_Assessments.Student_Answer_Text) FROM Student_Assessments INNER JOIN Valid_Answers ON Student_Assessments.Valid_Answer_ID = Valid_Answers.Valid_Answer_ID INNER JOIN Questions ON Valid_Answers.Question_ID = Questions.Question_ID
51,206,online_exams,online_exams,,,False,0,True,,llama3.1-8b,SELECT COUNT(DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_11) FROM T2 INNER JOIN T5 ON T2.IDENTIFIER_PRIMARY_10 = T5.IDENTIFIER_REFERENCE_20 INNER JOIN T7 ON T5.IDENTIFIER_PRIMARY_19 = T7.IDENTIFIER_REFERENCE_31,SELECT COUNT(DISTINCT Questions.Type_of_Question_Code) FROM Questions INNER JOIN Valid_Answers ON Questions.Question_ID = Valid_Answers.Question_ID INNER JOIN Student_Assessments ON Valid_Answers.Valid_Answer_ID = Student_Assessments.Valid_Answer_ID
