pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
35,145,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Affiliation FROM city_channel AS T1 GROUP BY T1.Affiliation HAVING COUNT(T1.ID) > 3,SELECT T1.Affiliation FROM city_channel AS T1 GROUP BY T1.Affiliation HAVING COUNT(T1.ID) > 3
36,153,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN vehicle AS T3 ON T2.Vehicle_ID = T3.Vehicle_ID WHERE T1.Citizenship = 'United States',SELECT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID JOIN vehicle AS T3 ON T2.Vehicle_ID = T3.Vehicle_ID WHERE T1.Citizenship = 'United States'
37,154,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID,SELECT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID
38,167,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,"SELECT COUNT(DISTINCT T1.Driver_ID) FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID WHERE T1.Racing_Series = ""NASCAR""","SELECT COUNT(DISTINCT T1.Driver_ID) FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID WHERE T1.Racing_Series = ""NASCAR"""
39,168,vehicle_driver,vehicle_driver,,,False,1,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT driver.Driver_ID) FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model IN (SELECT Model FROM vehicle WHERE Racing_Series = 'NASCAR'),SELECT COUNT(DISTINCT driver.Driver_ID) FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model IN (SELECT Model FROM vehicle WHERE Racing_Series = 'NASCAR')
40,169,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT AVG(T1.Top_Speed) FROM vehicle AS T1,SELECT AVG(T1.Top_Speed) FROM vehicle AS T1
41,170,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT AVG(T1.Top_Speed) FROM vehicle AS T1,SELECT AVG(T1.Top_Speed) FROM vehicle AS T1
42,185,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT Name FROM driver ORDER BY Name ASC,SELECT Name FROM driver ORDER BY Name ASC
43,186,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID,SELECT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.Driver_ID = T2.Driver_ID
44,193,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT count(*) FROM Exams,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT count(*) FROM Exams,SELECT count(*) FROM Exams
46,195,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
47,196,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT Subject_Code FROM Exams,SELECT DISTINCT Subject_Code FROM Exams
48,203,online_exams,online_exams,,,False,1,True,,llama3.1-8b,lexical,SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers JOIN Student_Assessments ON Student_Answers.Student_Answer_ID = Student_Assessments.Student_Answer_ID WHERE Student_Answers.Comments = 'Normal',SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers JOIN Student_Assessments ON Student_Answers.Student_Answer_ID = Student_Assessments.Student_Answer_ID WHERE Student_Answers.Comments = 'Normal'
49,204,online_exams,online_exams,,,False,1,True,,llama3.1-8b,lexical,"SELECT DISTINCT T1.Student_Answer_Text FROM Student_Answers AS T1 JOIN Student_Assessments AS T2 ON T1.Student_Answer_ID = T2.Student_Answer_ID JOIN Valid_Answers AS T3 ON T2.Valid_Answer_ID = T3.Valid_Answer_ID WHERE T3.Valid_Answer_Text = ""Normal""","SELECT DISTINCT T1.Student_Answer_Text FROM Student_Answers AS T1 JOIN Student_Assessments AS T2 ON T1.Student_Answer_ID = T2.Student_Answer_ID JOIN Valid_Answers AS T3 ON T2.Valid_Answer_ID = T3.Valid_Answer_ID WHERE T3.Valid_Answer_Text = ""Normal"""
50,205,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT Comments FROM Student_Answers,SELECT DISTINCT Comments FROM Student_Answers
51,206,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT Comments) FROM Student_Answers,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
52,219,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Last_Name FROM Students AS T1 WHERE T1.Gender_MFU != ""M""","SELECT T1.Last_Name FROM Students AS T1 WHERE T1.Gender_MFU != ""M"""
53,220,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Last_Name FROM Students AS T1 WHERE T1.Gender_MFU != ""M""","SELECT T1.Last_Name FROM Students AS T1 WHERE T1.Gender_MFU != ""M"""
54,229,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Type_of_Question_Code FROM Questions AS T1 JOIN Questions_in_Exams AS T2 ON T1.Question_ID = T2.Question_ID GROUP BY T1.Type_of_Question_Code HAVING COUNT(T2.Exam_ID) >= 3,SELECT T1.Type_of_Question_Code FROM Questions AS T1 JOIN Questions_in_Exams AS T2 ON T1.Question_ID = T2.Question_ID GROUP BY T1.Type_of_Question_Code HAVING COUNT(T2.Exam_ID) >= 3
55,230,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Type_of_Question_Code FROM Questions AS T1 JOIN Questions_in_Exams AS T2 ON T1.Question_ID = T2.Question_ID GROUP BY T1.Type_of_Question_Code HAVING COUNT(T1.Question_ID) >= 3,SELECT T1.Type_of_Question_Code FROM Questions AS T1 JOIN Questions_in_Exams AS T2 ON T1.Question_ID = T2.Question_ID GROUP BY T1.Type_of_Question_Code HAVING COUNT(T1.Question_ID) >= 3
56,231,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT Student_ID, First_Name, Middle_Name, Last_Name, Gender_MFU, Student_Address FROM Students","SELECT Student_ID, First_Name, Middle_Name, Last_Name, Gender_MFU, Student_Address FROM Students"
57,232,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Student_ID, T1.First_Name, T1.Middle_Name, T1.Last_Name, T1.Gender_MFU, T1.Student_Address FROM Students AS T1","SELECT T1.Student_ID, T1.First_Name, T1.Middle_Name, T1.Last_Name, T1.Gender_MFU, T1.Student_Address FROM Students AS T1"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM Addresses,SELECT COUNT(*) FROM Addresses
59,234,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(address_id) FROM Addresses,SELECT COUNT(address_id) FROM Addresses
60,237,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(product_id) FROM Products,SELECT COUNT(product_id) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(product_id) FROM Products,SELECT COUNT(product_id) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT product_price FROM Products WHERE product_name = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT product_price FROM Products WHERE product_name = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,"SELECT AVG(product_price) FROM Products WHERE product_type_code = ""Clothes""","SELECT AVG(product_price) FROM Products WHERE product_type_code = ""Clothes"""
65,246,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM Products WHERE product_type_code = 'hardware',SELECT COUNT(*) FROM Products WHERE product_type_code = 'hardware'
67,248,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,"SELECT COUNT(*) FROM Products WHERE product_type_code = ""Hardware""","SELECT COUNT(*) FROM Products WHERE product_type_code = ""Hardware"""
68,257,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.product_name FROM Products AS T1 ORDER BY T1.product_price DESC,SELECT T1.product_name FROM Products AS T1 ORDER BY T1.product_price DESC
69,258,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT product_name FROM Products ORDER BY product_price DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_type_code) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_type_code) >= 2
71,266,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_type_code) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_type_code) >= 2
72,269,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(customer_id) FROM Customers,SELECT COUNT(customer_id) FROM Customers
73,270,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(customer_id) FROM Customers,SELECT COUNT(customer_id) FROM Customers
74,283,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT payment_method_code FROM Customers,SELECT DISTINCT payment_method_code FROM Customers
75,284,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT payment_method_code FROM Customers,SELECT DISTINCT payment_method_code FROM Customers
76,289,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM Customer_Orders,SELECT COUNT(*) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM Customer_Orders,SELECT COUNT(*) FROM Customer_Orders
78,309,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id
79,310,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id
80,4,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Manager, T1.Captain FROM club AS T1","SELECT T1.Manager, T1.Captain FROM club AS T1"
81,5,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Manager, T1.Captain FROM club AS T1","SELECT T1.Manager, T1.Captain FROM club AS T1"
82,10,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Name FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID ORDER BY T1.Earnings DESC LIMIT 1,SELECT T1.Name FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID ORDER BY T1.Earnings DESC LIMIT 1
83,11,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,SELECT T2.Name FROM club AS T1 INNER JOIN player AS T2 ON T1.Club_ID = T2.Club_ID ORDER BY T2.Earnings DESC LIMIT 1,SELECT T2.Name FROM club AS T1 INNER JOIN player AS T2 ON T1.Club_ID = T2.Club_ID ORDER BY T2.Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Name , T2.Name FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID","SELECT T1.Name , T2.Name FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID"
85,17,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Name, T2.Name FROM player AS T1 INNER JOIN club AS T2 ON T1.Club_ID = T2.Club_ID","SELECT T1.Name, T2.Name FROM player AS T1 INNER JOIN club AS T2 ON T1.Club_ID = T2.Club_ID"
86,18,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID GROUP BY T2.Club_ID HAVING COUNT(T2.Wins_count) > 2,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID GROUP BY T2.Club_ID HAVING COUNT(T2.Wins_count) > 2
87,19,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID GROUP BY T2.Club_ID HAVING COUNT(T2.Wins_count) > 2,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID GROUP BY T2.Club_ID HAVING COUNT(T2.Wins_count) > 2
88,20,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Name FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID WHERE T2.Manager = ""Sam Allardyce""","SELECT T1.Name FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID WHERE T2.Manager = ""Sam Allardyce"""
89,21,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T2.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID WHERE T1.Manager = ""Sam Allardyce""","SELECT T2.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID WHERE T1.Manager = ""Sam Allardyce"""
90,24,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Manufacturer, count(*) FROM club AS T1 GROUP BY T1.Manufacturer","SELECT T1.Manufacturer, count(*) FROM club AS T1 GROUP BY T1.Manufacturer"
91,25,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT Manufacturer, COUNT(*) FROM club GROUP BY Manufacturer","SELECT Manufacturer, COUNT(*) FROM club GROUP BY Manufacturer"
92,38,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT Earnings FROM player WHERE Country = ""Australia"" OR Country = ""Zimbabwe""","SELECT Earnings FROM player WHERE Country = ""Australia"" OR Country = ""Zimbabwe"""
93,39,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.Earnings FROM player AS T1 WHERE T1.Country = ""Australia"" OR T1.Country = ""Zimbabwe""","SELECT T1.Earnings FROM player AS T1 WHERE T1.Country = ""Australia"" OR T1.Country = ""Zimbabwe"""
94,42,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.order_id, T1.order_status_code, count(*) FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id","SELECT T1.order_id, T1.order_status_code, count(*) FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id"
95,43,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT COUNT(T2.product_id), T1.order_status_code, T1.order_id FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id","SELECT COUNT(T2.product_id), T1.order_status_code, T1.order_id FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id"
96,50,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.order_id, T1.date_order_placed FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id HAVING COUNT(T2.order_item_id) >= 2","SELECT T1.order_id, T1.date_order_placed FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id HAVING COUNT(T2.order_item_id) >= 2"
97,51,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.order_id, T1.date_order_placed FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id HAVING count(*) >= 2","SELECT T1.order_id, T1.date_order_placed FROM Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id HAVING count(*) >= 2"
98,60,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.gender_code , count(*) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.gender_code","SELECT T1.gender_code , count(*) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id = T2.customer_id GROUP BY T1.gender_code"
99,61,e_commerce,e_commerce,,,False,3,False,,llama3.1-8b,lexical,"SELECT T1.customer_id, T2.gender, COUNT(T1.order_id) FROM Orders AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T2.gender","SELECT T1.customer_id, T2.gender, COUNT(T1.order_id) FROM Orders AS T1 JOIN Customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T2.gender"
100,62,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.customer_first_name, T1.customer_middle_initial, T1.customer_last_name, T2.payment_method_code FROM Customers AS T1 JOIN Customer_Payment_Methods AS T2 ON T1.customer_id = T2.customer_id","SELECT T1.customer_first_name, T1.customer_middle_initial, T1.customer_last_name, T2.payment_method_code FROM Customers AS T1 JOIN Customer_Payment_Methods AS T2 ON T1.customer_id = T2.customer_id"
101,63,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT customer_first_name, customer_middle_initial, customer_last_name, payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id","SELECT customer_first_name, customer_middle_initial, customer_last_name, payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
102,64,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.invoice_status_code, T1.invoice_date, T2.shipment_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number","SELECT T1.invoice_status_code, T1.invoice_date, T2.shipment_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number"
