pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
11,29,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,none,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_REFERENCE_13) > 1,SELECT club.Name FROM club INNER JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name HAVING COUNT(player.Club_ID) > 1
12,30,soccer_3,soccer_3,,,False,1,True,,llama3.1-8b,none,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN (SELECT T2.IDENTIFIER_REFERENCE_13 FROM T2 GROUP BY T2.IDENTIFIER_REFERENCE_13 HAVING COUNT(T2.IDENTIFIER_REFERENCE_13) > 1),SELECT club.Name FROM club WHERE club.Club_ID IN (SELECT player.Club_ID FROM player GROUP BY player.Club_ID HAVING COUNT(player.Club_ID) > 1)
13,31,soccer_3,soccer_3,,,False,3,False,,llama3.1-8b,none,SELECT T1.DESCRIPTIVE_ATTRIBUTE_9 FROM T1 AS T1 JOIN T2 AS T2 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_9 HAVING COUNT(T2.IDENTIFIER_PRIMARY_7) > 1,SELECT club.Country FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID GROUP BY club.Country HAVING COUNT(player.Player_ID) > 1
14,36,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_2) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13,SELECT COUNT(DISTINCT club.Name) FROM club JOIN player ON club.Club_ID = player.Club_ID
15,37,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_2) FROM T1 JOIN T2 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1,SELECT COUNT(DISTINCT club.Name) FROM club JOIN player ON player.Club_ID = club.Club_ID
16,78,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(T5.IDENTIFIER_PRIMARY_26) FROM T5 JOIN T2 ON T5.IDENTIFIER_REFERENCE_27 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(Orders.order_id) FROM Orders JOIN Customers ON Orders.customer_id = Customers.customer_id
17,79,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT count(DISTINCT T5.IDENTIFIER_REFERENCE_27) FROM T5,SELECT count(DISTINCT Orders.customer_id) FROM Orders
18,80,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT count(*) FROM T5,SELECT count(*) FROM Orders
19,81,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT T6.DESCRIPTIVE_ATTRIBUTE_33) FROM T6,SELECT COUNT(DISTINCT Order_Items.order_item_status_code) FROM Order_Items
20,82,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT TEXT_FIELD_22) FROM T3,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
21,83,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT T3.IDENTIFIER_REFERENCE_21) FROM T5 AS T1 JOIN T3 ON T1.IDENTIFIER_REFERENCE_27 = T3.IDENTIFIER_REFERENCE_21 JOIN T2 ON T3.IDENTIFIER_REFERENCE_21 = T2.IDENTIFIER_PRIMARY_8,SELECT COUNT(DISTINCT Customer_Payment_Methods.customer_id) FROM Orders AS Products JOIN Customer_Payment_Methods ON Products.customer_id = Customer_Payment_Methods.customer_id JOIN Customers ON Customer_Payment_Methods.customer_id = Customers.customer_id
22,100,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(IDENTIFIER_PRIMARY_34) FROM T7,SELECT COUNT(shipment_id) FROM Shipments
23,101,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(T7.IDENTIFIER_PRIMARY_34) FROM T7,SELECT COUNT(Shipments.shipment_id) FROM Shipments
24,102,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT avg(CURRENCY_AMOUNT_4) FROM T1,SELECT avg(product_price) FROM Products
25,103,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1,SELECT AVG(product_price) FROM Products
26,104,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT avg(T1.CURRENCY_AMOUNT_4) FROM T1 AS T1 JOIN T5 AS T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_27,SELECT avg(Products.product_price) FROM Products AS Products JOIN Orders AS Customers ON Products.product_id = Customers.customer_id
27,105,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,none,SELECT T1.CURRENCY_AMOUNT_4 FROM T1 INNER JOIN T6 ON T1.IDENTIFIER_PRIMARY_1 = T6.IDENTIFIER_REFERENCE_31 INNER JOIN T5 ON T6.IDENTIFIER_REFERENCE_32 = T5.IDENTIFIER_PRIMARY_26 GROUP BY T1.IDENTIFIER_PRIMARY_1,SELECT Products.product_price FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id INNER JOIN Orders ON Order_Items.order_id = Orders.order_id GROUP BY Products.product_id
28,123,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(*) FROM T1 WHERE TEXT_FIELD_4 = 'digital terrestrial',SELECT COUNT(*) FROM channel WHERE Digital_terrestrial_channel = 'digital terrestrial'
29,124,bbc_channels,bbc_channels,,,False,3,False,,llama3.1-8b,none,SELECT T3.DESCRIPITIVE_ATTRIBUTE_11 FROM T3 ORDER BY T3.CHRONOLOGICAL_MARKER_10 DESC,SELECT program.DESCRIPITIVE_ATTRIBUTE_11 FROM program ORDER BY program.Start_Year DESC
30,133,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,none,SELECT T2.DESCRIPTIVE_ATTRIBUTE_7 FROM T2 INNER JOIN T3 ON T2.IDENTIFIER_PRIMARY_6 = T3.IDENTIFIER_REFERENCE_12 WHERE T2.MEASUREMENT_VALUE_8 BETWEEN 30 AND 60,SELECT director.Name FROM director INNER JOIN program ON director.Director_ID = program.Director_ID WHERE director.Age BETWEEN 30 AND 60
31,136,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,none,SELECT count(*) FROM T2,SELECT count(*) FROM radio
32,137,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,none,SELECT T2.TEXT_FIELD_7 FROM T1 AS T1 JOIN T4 AS T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_PRIMARY_18 JOIN T2 AS T2 ON T4.IDENTIFIER_REFERENCE_19 = T2.IDENTIFIER_PRIMARY_6 ORDER BY T2.TEXT_FIELD_12 ASC,SELECT radio.Transmitter FROM city_channel AS city_channel JOIN city_channel_radio AS city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN radio AS radio ON city_channel_radio.Radio_ID = radio.Radio_ID ORDER BY radio.ERP_kW ASC
33,139,tv_shows,tv_shows,,,False,1,True,,llama3.1-8b,none,SELECT T1.DESCRIPTIVE_ATTRIBUTE_3 FROM T1 INNER JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_PRIMARY_18 WHERE T4.DESCRIPTIVE_ATTRIBUTE_20 != 'ABC',SELECT city_channel.Station_name FROM city_channel INNER JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID WHERE city_channel_radio.Is_online != 'ABC'
34,142,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,none,SELECT avg(T2.TEXT_FIELD_8) FROM T4 AS T4 JOIN T2 ON T4.IDENTIFIER_REFERENCE_19 = T2.IDENTIFIER_PRIMARY_6,SELECT avg(radio.Radio_MHz) FROM city_channel_radio AS city_channel_radio JOIN radio ON city_channel_radio.Radio_ID = radio.Radio_ID
35,145,tv_shows,tv_shows,,,False,3,False,,llama3.1-8b,none,SELECT T2.DESCRIPTIVE_ATTRIBUTE_5 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_PRIMARY_18 JOIN T2 ON T4.IDENTIFIER_REFERENCE_19 = T2.IDENTIFIER_PRIMARY_6 GROUP BY T2.DESCRIPTIVE_ATTRIBUTE_5 HAVING COUNT(T1.DESCRIPTIVE_ATTRIBUTE_2) > 3,SELECT radio.Affiliation FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN radio ON city_channel_radio.Radio_ID = radio.Radio_ID GROUP BY radio.Affiliation HAVING COUNT(city_channel.City) > 3
36,153,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,none,SELECT T1.TEXT_FIELD_6 FROM T1 JOIN T3 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 JOIN T2 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'United States',SELECT vehicle.Builder FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Name = 'United States'
37,154,vehicle_driver,vehicle_driver,,,False,3,False,,llama3.1-8b,none,SELECT T3.TEXT_FIELD_11 FROM T2 AS T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'United States',SELECT vehicle_driver.Racing_Series FROM driver AS driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Name = 'United States'
38,167,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(T3.IDENTIFIER_PRIMARY_12) FROM T2 AS T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T1.DESCRIPTIVE_ATTRIBUTE_9 = 'NASCAR',SELECT COUNT(vehicle_driver.Driver_ID) FROM driver AS vehicle JOIN vehicle_driver ON vehicle.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle.Name = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(*) FROM T2 WHERE TEXT_FIELD_10 = 'NASCAR',SELECT COUNT(*) FROM driver WHERE Citizenship = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,none,SELECT AVG(NUMERIC_FIELD_4) FROM T1,SELECT AVG(Top_Speed) FROM vehicle
41,170,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,none,SELECT AVG(T1.NUMERIC_FIELD_4) FROM T1,SELECT AVG(vehicle.Top_Speed) FROM vehicle
42,185,vehicle_driver,vehicle_driver,,,False,3,False,,llama3.1-8b,none,SELECT T2.DESCRIPITIVE_ATTRIBUTE_9 FROM T3 AS T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.DESCRIPITIVE_ATTRIBUTE_9 LIKE '%driver%' ORDER BY T2.DESCRIPITIVE_ATTRIBUTE_9,SELECT driver.DESCRIPITIVE_ATTRIBUTE_9 FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Driver_ID = driver.Driver_ID WHERE driver.DESCRIPITIVE_ATTRIBUTE_9 LIKE '%driver%' ORDER BY driver.DESCRIPITIVE_ATTRIBUTE_9
43,186,vehicle_driver,vehicle_driver,,,False,3,False,,llama3.1-8b,none,SELECT T3.TEXT_FIELD_11 FROM T3 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'drivers' ORDER BY T3.TEXT_FIELD_11 ASC,SELECT vehicle_driver.Racing_Series FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'drivers' ORDER BY vehicle_driver.Racing_Series ASC
44,193,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,SELECT count(*) FROM T3,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,SELECT count(*) FROM T3,SELECT count(*) FROM Exams
46,195,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,SELECT DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_11 FROM T2 INNER JOIN T3 ON T2.IDENTIFIER_PRIMARY_10 = T3.IDENTIFIER_PRIMARY_13 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_11 ASC,SELECT DISTINCT Questions.Type_of_Question_Code FROM Questions INNER JOIN Exams ON Questions.Question_ID = Exams.Exam_ID ORDER BY Questions.Type_of_Question_Code ASC
47,196,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,SELECT DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_11 FROM T3 JOIN T4 ON T3.IDENTIFIER_PRIMARY_13 = T4.IDENTIFIER_PRIMARY_17 JOIN T2 ON T4.IDENTIFIER_REFERENCE_18 = T2.IDENTIFIER_PRIMARY_10 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_11,SELECT DISTINCT Questions.Type_of_Question_Code FROM Exams JOIN Questions_in_Exams ON Exams.Exam_ID = Questions_in_Exams.Exam_ID JOIN Questions ON Questions_in_Exams.Question_ID = Questions.Question_ID ORDER BY Questions.Type_of_Question_Code
48,203,online_exams,online_exams,,,False,1,True,,llama3.1-8b,none,SELECT DISTINCT T6.TEXT_FIELD_29 FROM T6 INNER JOIN T4 ON T6.IDENTIFIER_REFERENCE_23 = T4.IDENTIFIER_PRIMARY_17 INNER JOIN T3 ON T4.IDENTIFIER_PRIMARY_17 = T3.IDENTIFIER_PRIMARY_13 INNER JOIN T2 ON T3.IDENTIFIER_PRIMARY_13 = T2.IDENTIFIER_PRIMARY_10 WHERE T6.TEXT_FIELD_27 = 'Normal',SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers INNER JOIN Questions_in_Exams ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID INNER JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID INNER JOIN Questions ON Exams.Exam_ID = Questions.Question_ID WHERE Student_Answers.Comments = 'Normal'
49,204,online_exams,online_exams,,,False,3,False,,llama3.1-8b,none,"SELECT DISTINCT T6.TEXT_FIELD_27 FROM T6 JOIN T4 ON T6.IDENTIFIER_REFERENCE_23 = T4.IDENTIFIER_PRIMARY_17 JOIN T3 ON T4.IDENTIFIER_PRIMARY_13 = T3.IDENTIFIER_PRIMARY_13 JOIN T2 ON T3.IDENTIFIER_REFERENCE_18 = T2.IDENTIFIER_PRIMARY_10 WHERE T2.DESCRIPTIVE_ATTRIBUTE_11 = ""Normal""","SELECT DISTINCT Student_Answers.Comments FROM Student_Answers JOIN Questions_in_Exams ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID JOIN Questions ON Exams.Question_ID = Questions.Question_ID WHERE Questions.Type_of_Question_Code = ""Normal"""
50,205,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT T6.TEXT_FIELD_28) FROM T6,SELECT COUNT(DISTINCT Student_Answers.Satisfactory_YN) FROM Student_Answers
51,206,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(DISTINCT TEXT_FIELD_27) FROM T6,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
52,219,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_4 FROM T1 WHERE T1.DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Students.Last_Name FROM Students WHERE Students.Gender_MFU != ""M"""
53,220,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,"SELECT DESCRIPTIVE_ATTRIBUTE_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
54,229,online_exams,online_exams,,,False,3,False,,llama3.1-8b,none,SELECT T2.DESCRIPTIVE_ATTRIBUTE_11 FROM T2 AS T1 JOIN T4 AS T2 ON T1.IDENTIFIER_PRIMARY_10 = T2.IDENTIFIER_REFERENCE_18 JOIN T3 AS T3 ON T2.IDENTIFIER_PRIMARY_17 = T3.IDENTIFIER_PRIMARY_13 JOIN T6 AS T4 ON T4.IDENTIFIER_REFERENCE_25 = T1.IDENTIFIER_PRIMARY_1 GROUP BY T2.DESCRIPTIVE_ATTRIBUTE_11 HAVING COUNT(T3.IDENTIFIER_PRIMARY_13) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions AS Students JOIN Questions_in_Exams AS Questions ON Students.Question_ID = Questions.Question_ID JOIN Exams AS Exams ON Questions.Exam_ID = Exams.Exam_ID JOIN Student_Answers AS Questions_in_Exams ON Questions_in_Exams.Student_ID = Students.Student_ID GROUP BY Questions.Type_of_Question_Code HAVING COUNT(Exams.Exam_ID) >= 3
55,230,online_exams,online_exams,,,False,3,False,,llama3.1-8b,none,SELECT T2.DESCRIPTIVE_ATTRIBUTE_11 FROM T2 AS T1 JOIN T4 AS T2 ON T1.IDENTIFIER_PRIMARY_10 = T2.IDENTIFIER_REFERENCE_18 JOIN T6 AS T3 ON T2.IDENTIFIER_PRIMARY_17 = T3.IDENTIFIER_REFERENCE_23 GROUP BY T2.DESCRIPTIVE_ATTRIBUTE_11 HAVING COUNT(T1.IDENTIFIER_PRIMARY_10) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions AS Students JOIN Questions_in_Exams AS Questions ON Students.Question_ID = Questions.Question_ID JOIN Student_Answers AS Exams ON Questions.Exam_ID = Exams.Exam_ID GROUP BY Questions.Type_of_Question_Code HAVING COUNT(Students.Question_ID) >= 3
56,231,online_exams,online_exams,,,False,0,True,,llama3.1-8b,none,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T1.DESCRIPTIVE_ATTRIBUTE_3 , T1.DESCRIPTIVE_ATTRIBUTE_4 , T1.DESCRIPTIVE_ATTRIBUTE_5 , T1.DESCRIPTIVE_ATTRIBUTE_6 , T1.DESCRIPTIVE_ATTRIBUTE_7 , T1.DESCRIPTIVE_ATTRIBUTE_8 , T1.DESCRIPTIVE_ATTRIBUTE_9 FROM T1","SELECT Students.First_Name , Students.Middle_Name , Students.Last_Name , Students.Gender_MFU , Students.Student_Address , Students.Email_Adress , Students.Cell_Mobile_Phone , Students.Home_Phone FROM Students"
57,232,online_exams,online_exams,,,False,3,False,,llama3.1-8b,none,"SELECT T2.DESCRIPTIVE_ATTRIBUTE_11, T2.TEXT_FIELD_12, T1.DESCRIPTIVE_ATTRIBUTE_2, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.DESCRIPTIVE_ATTRIBUTE_4, T1.DESCRIPTIVE_ATTRIBUTE_5, T1.DESCRIPTIVE_ATTRIBUTE_6, T1.DESCRIPTIVE_ATTRIBUTE_7, T1.DESCRIPTIVE_ATTRIBUTE_8, T1.DESCRIPTIVE_ATTRIBUTE_9 FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_25 JOIN T2 ON T4.IDENTIFIER_REFERENCE_18 = T2.IDENTIFIER_PRIMARY_10","SELECT Questions.Type_of_Question_Code, Questions.Question_Text, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address, Students.Email_Adress, Students.Cell_Mobile_Phone, Students.Home_Phone FROM Students JOIN Questions_in_Exams ON Students.Student_ID = Questions_in_Exams.Student_ID JOIN Questions ON Questions_in_Exams.Question_ID = Questions.Question_ID"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Addresses
59,234,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(IDENTIFIER_PRIMARY_5) FROM T2,SELECT COUNT(address_id) FROM Addresses
60,237,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,3,False,,llama3.1-8b,none,SELECT T1.CURRENCY_AMOUNT_4 FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_21 WHERE T1.DESCRIPATIVE_ATTRIBUTE_2 = 'Monitor',SELECT Products.product_price FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id WHERE Products.DESCRIPATIVE_ATTRIBUTE_2 = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,3,False,,llama3.1-8b,none,SELECT T1.CURRENCY_AMOUNT_4 FROM T1 WHERE T1.DESCRIPITIVE_ATTRIBUTE_2 = 'Monitor',SELECT Products.product_price FROM Products WHERE Products.DESCRIPITIVE_ATTRIBUTE_2 = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,"SELECT avg(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""Clothes""","SELECT avg(product_price) FROM Products WHERE product_type_code = ""Clothes"""
65,246,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,SELECT AVG(T1.CURRENCY_AMOUNT_4) FROM T1 WHERE T1.DESCRIPTIVE_ATTRIBUTE_2 = 'Clothes',SELECT AVG(Products.product_price) FROM Products WHERE Products.product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,"SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""hardware""","SELECT COUNT(*) FROM Products WHERE product_type_code = ""hardware"""
67,248,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,none,"SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""Hardware""","SELECT COUNT(*) FROM Products WHERE product_type_code = ""Hardware"""
68,257,customers_and_orders,customers_and_orders,,,False,3,False,,llama3.1-8b,none,SELECT T1.DESCRIPITIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_21 ORDER BY T5.MEASUREMENT_VALUE_22 DESC,SELECT Products.DESCRIPITIVE_ATTRIBUTE_2 FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id ORDER BY Order_Items.order_quantity DESC
69,258,customers_and_orders,customers_and_orders,,,False,3,False,,llama3.1-8b,none,SELECT T1.DESCRIPITIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T5 ON T1.IDENTIFIER_PRIMARY_1 = T5.IDENTIFIER_REFERENCE_21 ORDER BY T1.CURRENCY_AMOUNT_4 DESC,SELECT Products.DESCRIPITIVE_ATTRIBUTE_2 FROM Products INNER JOIN Order_Items ON Products.product_id = Order_Items.product_id ORDER BY Products.product_price DESC
