pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
16,78,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id
17,79,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT customer_id) FROM Customer_Orders,SELECT COUNT(DISTINCT customer_id) FROM Customer_Orders
18,80,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT order_status_code) FROM Customer_Orders,SELECT COUNT(DISTINCT order_status_code) FROM Customer_Orders
19,81,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT order_status_code) FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id,SELECT COUNT(DISTINCT order_status_code) FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id
20,82,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
21,83,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
22,100,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Order_Items,SELECT COUNT(*) FROM Order_Items
23,101,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT P.product_id) FROM Products AS P JOIN Shipments AS S ON P.product_id = S.order_id,SELECT COUNT(DISTINCT P.product_id) FROM Products AS P JOIN Shipments AS S ON P.product_id = S.order_id
24,102,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(product_price) FROM Products,SELECT AVG(product_price) FROM Products
25,103,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(product_price) FROM Products,SELECT AVG(product_price) FROM Products
26,104,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(product_price) FROM Products,SELECT AVG(product_price) FROM Products
27,105,e_commerce,e_commerce,e_commerce,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(product_price) FROM Products,SELECT AVG(product_price) FROM Products
28,123,bbc_channels,tv_shows,tv_shows,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT city_channel.ID) FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID WHERE city_channel_radio.Is_online = 0,SELECT COUNT(DISTINCT city_channel.ID) FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID WHERE city_channel_radio.Is_online = 0
29,124,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Title FROM program ORDER BY Start_Year DESC,SELECT Title FROM program ORDER BY Start_Year DESC
30,133,bbc_channels,bbc_channels,bbc_channels,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM director WHERE Age BETWEEN 30 AND 60,SELECT Name FROM director WHERE Age BETWEEN 30 AND 60
31,136,tv_shows,tv_shows,tv_shows,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM radio,SELECT count(*) FROM radio
32,137,tv_shows,tv_shows,tv_shows,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Transmitter FROM radio ORDER BY ERP_kW ASC,SELECT Transmitter FROM radio ORDER BY ERP_kW ASC
33,139,tv_shows,tv_shows,tv_shows,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Station_name FROM city_channel WHERE Affiliation != 'ABC',SELECT Station_name FROM city_channel WHERE Affiliation != 'ABC'
34,142,tv_shows,tv_shows,tv_shows,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CAST(ERP_kW AS REAL)) FROM radio,SELECT AVG(CAST(ERP_kW AS REAL)) FROM radio
35,145,tv_shows,tv_shows,tv_shows,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Affiliation FROM city_channel GROUP BY Affiliation HAVING count(*) > 3,SELECT Affiliation FROM city_channel GROUP BY Affiliation HAVING count(*) > 3
36,153,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM driver WHERE Citizenship = 'United States',SELECT Name FROM driver WHERE Citizenship = 'United States'
37,154,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM driver WHERE Citizenship = 'United States',SELECT Name FROM driver WHERE Citizenship = 'United States'
38,167,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM driver WHERE Racing_Series = 'NASCAR',SELECT count(*) FROM driver WHERE Racing_Series = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT driver.Driver_ID) FROM driver WHERE driver.Racing_Series = 'NASCAR',SELECT COUNT(DISTINCT driver.Driver_ID) FROM driver WHERE driver.Racing_Series = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(Top_Speed) FROM vehicle,SELECT AVG(Top_Speed) FROM vehicle
41,170,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(Top_Speed) FROM vehicle,SELECT AVG(Top_Speed) FROM vehicle
42,185,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM driver ORDER BY Name ASC,SELECT Name FROM driver ORDER BY Name ASC
43,186,vehicle_driver,vehicle_driver,vehicle_driver,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM driver ORDER BY Name ASC,SELECT Name FROM driver ORDER BY Name ASC
44,193,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM Exams,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM Exams,SELECT count(*) FROM Exams
46,195,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
47,196,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
48,203,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT T1.Student_Answer_Text FROM Student_Assessments AS T1 WHERE T1.Assessment = ""Normal""","SELECT DISTINCT T1.Student_Answer_Text FROM Student_Assessments AS T1 WHERE T1.Assessment = ""Normal"""
49,204,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T1.Student_Answer_Text FROM Student_Assessments AS T1 WHERE T1.Assessment = 'Normal',SELECT DISTINCT T1.Student_Answer_Text FROM Student_Assessments AS T1 WHERE T1.Assessment = 'Normal'
50,205,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT Comments) FROM Student_Answers,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
51,206,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT Comments) FROM Student_Answers WHERE Comments IS NOT NULL,SELECT COUNT(DISTINCT Comments) FROM Student_Answers WHERE Comments IS NOT NULL
52,219,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT bio_data FROM Students WHERE bio_data NOT LIKE '%""M""%' AND bio_data LIKE '%last name%'","SELECT bio_data FROM Students WHERE bio_data NOT LIKE '%""M""%' AND bio_data LIKE '%last name%'"
53,220,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT bio_data FROM Students WHERE bio_data NOT LIKE '%""M""%' AND bio_data LIKE '%last name%'","SELECT bio_data FROM Students WHERE bio_data NOT LIKE '%""M""%' AND bio_data LIKE '%last name%'"
54,229,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING COUNT(*) >= 3,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING COUNT(*) >= 3
55,230,online_exams,online_exams,online_exams,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING COUNT(*) >= 3,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING COUNT(*) >= 3
56,231,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT * FROM Students,SELECT * FROM Students
57,232,online_exams,cre_Students_Information_Systems,cre_Students_Information_Systems,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT T1.student_id, T1.bio_data, T1.student_details, T2.transcript_id, T2.date_of_transcript, T2.transcript_details, T3.behaviour_monitoring_id, T3.behaviour_monitoring_details, T4.event_id, T4.event_type_code, T4.event_date, T4.other_details, T5.student_loan_id, T5.date_of_loan, T5.amount_of_loan, T5.other_details, T6.class_id, T6.teacher_id, T6.class_details, T7.student_address_id, T7.address_id, T7.address_type_code, T7.date_from, T7.date_to, T8.detention_id, T8.detention_type_code, T8.datetime_detention_start, T8.datetime_detention_end, T8.detention_summary, T9.achievement_id, T9.achievement_type_code, T9.date_achievement, T9.achievement_details, T9.other_details FROM Students AS T1 LEFT JOIN Transcripts AS T2 ON T1.student_id = T2.student_id LEFT JOIN Behaviour_Monitoring AS T3 ON T1.student_id = T3.student_id LEFT JOIN Student_Events AS T4 ON T1.student_id = T4.student_id LEFT JOIN Student_Loans AS T5 ON T1.student_id = T5.student_id LEFT JOIN Classes AS T6 ON T1.student_id = T6.student_id LEFT JOIN Students_Addresses AS T7 ON T1.student_id = T7.student_id LEFT JOIN Detention AS T8 ON T1.student_id = T8.student_id LEFT JOIN Achievements AS T9 ON T1.student_id = T9.student_id","SELECT T1.student_id, T1.bio_data, T1.student_details, T2.transcript_id, T2.date_of_transcript, T2.transcript_details, T3.behaviour_monitoring_id, T3.behaviour_monitoring_details, T4.event_id, T4.event_type_code, T4.event_date, T4.other_details, T5.student_loan_id, T5.date_of_loan, T5.amount_of_loan, T5.other_details, T6.class_id, T6.teacher_id, T6.class_details, T7.student_address_id, T7.address_id, T7.address_type_code, T7.date_from, T7.date_to, T8.detention_id, T8.detention_type_code, T8.datetime_detention_start, T8.datetime_detention_end, T8.detention_summary, T9.achievement_id, T9.achievement_type_code, T9.date_achievement, T9.achievement_details, T9.other_details FROM Students AS T1 LEFT JOIN Transcripts AS T2 ON T1.student_id = T2.student_id LEFT JOIN Behaviour_Monitoring AS T3 ON T1.student_id = T3.student_id LEFT JOIN Student_Events AS T4 ON T1.student_id = T4.student_id LEFT JOIN Student_Loans AS T5 ON T1.student_id = T5.student_id LEFT JOIN Classes AS T6 ON T1.student_id = T6.student_id LEFT JOIN Students_Addresses AS T7 ON T1.student_id = T7.student_id LEFT JOIN Detention AS T8 ON T1.student_id = T8.student_id LEFT JOIN Achievements AS T9 ON T1.student_id = T9.student_id"
58,233,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Addresses,SELECT COUNT(*) FROM Addresses
59,234,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM Addresses,SELECT count(*) FROM Addresses
60,237,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Products,SELECT COUNT(*) FROM Products
61,238,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM Products,SELECT count(*) FROM Products
62,241,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT product_price FROM Products WHERE product_name = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
63,242,customers_and_orders,vehicle_driver,vehicle_driver,False,False,0,False,easy,claude-haiku-4-5-20251001,hybrid,"I cannot answer this question because the current database schema does not contain any information about products or prices. The schema only contains tables for vehicles, drivers, and their relationships (vehicle, driver, and vehicle_driver). There is no ""Monitor"" product or price data available in these tables.","I cannot answer this question because the current database schema does not contain any information about products or prices. The schema only contains tables for vehicles, drivers, and their relationships (vehicle, driver, and vehicle_driver). There is no ""Monitor"" product or price data available in these tables."
64,245,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(product_price) FROM Products WHERE product_name LIKE '%Clothes%',SELECT AVG(product_price) FROM Products WHERE product_name LIKE '%Clothes%'
65,246,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(product_price) FROM Products WHERE product_name LIKE '%Clothes%',SELECT AVG(product_price) FROM Products WHERE product_name LIKE '%Clothes%'
66,247,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT COUNT(*) FROM Products WHERE product_name LIKE ""%hardware%""","SELECT COUNT(*) FROM Products WHERE product_name LIKE ""%hardware%"""
67,248,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Products WHERE product_type_code = 'Hardware',SELECT COUNT(*) FROM Products WHERE product_type_code = 'Hardware'
68,257,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT product_name FROM Products ORDER BY product_price DESC,SELECT product_name FROM Products ORDER BY product_price DESC
69,258,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT product_name FROM Products ORDER BY product_price DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT parent_product_id FROM Products GROUP BY parent_product_id HAVING count(*) >= 2,SELECT parent_product_id FROM Products GROUP BY parent_product_id HAVING count(*) >= 2
71,266,customers_and_orders,vehicle_driver,vehicle_driver,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT Builder FROM vehicle GROUP BY Builder HAVING COUNT(*) >= 2,SELECT Builder FROM vehicle GROUP BY Builder HAVING COUNT(*) >= 2
72,269,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Customers,SELECT COUNT(*) FROM Customers
73,270,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Customers,SELECT COUNT(*) FROM Customers
74,283,customers_and_orders,e_commerce,e_commerce,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT payment_method_code FROM Customer_Payment_Methods,SELECT DISTINCT payment_method_code FROM Customer_Payment_Methods
75,284,customers_and_orders,vehicle_rent,vehicle_rent,False,False,0,False,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT payment_method FROM Renting_history,SELECT DISTINCT payment_method FROM Renting_history
76,289,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Customer_Orders,SELECT COUNT(*) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM Customer_Orders,SELECT COUNT(*) FROM Customer_Orders
78,309,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id,SELECT COUNT(DISTINCT T1.customer_id) FROM Customers AS T1 JOIN Customer_Orders AS T2 ON T1.customer_id = T2.customer_id
79,310,customers_and_orders,customers_and_orders,customers_and_orders,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT customer_id) FROM Customer_Orders,SELECT COUNT(DISTINCT customer_id) FROM Customer_Orders
80,4,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Manager, Captain FROM club","SELECT Manager, Captain FROM club"
81,5,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Manager, Captain FROM club","SELECT Manager, Captain FROM club"
82,10,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1
83,11,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1,SELECT Name FROM player ORDER BY Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT player.Name, club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID","SELECT player.Name, club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID"
85,17,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT player.Name, club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID","SELECT player.Name, club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID"
86,18,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT c.Name FROM club c JOIN player p ON c.Club_ID = p.Club_ID WHERE p.Wins_count > 2,SELECT DISTINCT c.Name FROM club c JOIN player p ON c.Club_ID = p.Club_ID WHERE p.Wins_count > 2
87,19,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT c.Name FROM club AS c JOIN player AS p ON c.Club_ID = p.Club_ID WHERE p.Wins_count > 2,SELECT DISTINCT c.Name FROM club AS c JOIN player AS p ON c.Club_ID = p.Club_ID WHERE p.Wins_count > 2
88,20,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT p.Name FROM player AS p JOIN club AS c ON p.Club_ID = c.Club_ID WHERE c.Manager = ""Sam Allardyce""","SELECT p.Name FROM player AS p JOIN club AS c ON p.Club_ID = c.Club_ID WHERE c.Manager = ""Sam Allardyce"""
89,21,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager = ""Sam Allardyce""","SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager = ""Sam Allardyce"""
90,24,soccer_3,vehicle_driver,vehicle_driver,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Builder, COUNT(DISTINCT Builder) as number_of_clubs FROM vehicle GROUP BY Builder","SELECT Builder, COUNT(DISTINCT Builder) as number_of_clubs FROM vehicle GROUP BY Builder"
91,25,soccer_3,vehicle_driver,vehicle_driver,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Builder, COUNT(*) as count FROM vehicle GROUP BY Builder","SELECT Builder, COUNT(*) as count FROM vehicle GROUP BY Builder"
92,38,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Earnings FROM player WHERE Country = ""Australia"" OR Country = ""Zimbabwe""","SELECT Earnings FROM player WHERE Country = ""Australia"" OR Country = ""Zimbabwe"""
93,39,soccer_3,soccer_3,soccer_3,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Earnings FROM player WHERE Country = ""Australia"" OR Country = ""Zimbabwe""","SELECT Earnings FROM player WHERE Country = ""Australia"" OR Country = ""Zimbabwe"""
94,42,e_commerce,e_commerce,e_commerce,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT o.order_id, o.order_status_code, COUNT(oi.product_id) AS number_of_products FROM Orders o JOIN Order_Items oi ON o.order_id = oi.order_id GROUP BY o.order_id, o.order_status_code","SELECT o.order_id, o.order_status_code, COUNT(oi.product_id) AS number_of_products FROM Orders o JOIN Order_Items oi ON o.order_id = oi.order_id GROUP BY o.order_id, o.order_status_code"
95,43,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.order_id, T1.order_status_code, COUNT(T2.product_id) AS product_count FROM Customer_Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id, T1.order_status_code","SELECT T1.order_id, T1.order_status_code, COUNT(T2.product_id) AS product_count FROM Customer_Orders AS T1 JOIN Order_Items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id, T1.order_status_code"
96,50,e_commerce,e_commerce,e_commerce,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT O.order_id, O.date_order_placed FROM Orders AS O JOIN Order_Items AS OI ON O.order_id = OI.order_id GROUP BY O.order_id, O.date_order_placed HAVING COUNT(OI.order_item_id) >= 2","SELECT O.order_id, O.date_order_placed FROM Orders AS O JOIN Order_Items AS OI ON O.order_id = OI.order_id GROUP BY O.order_id, O.date_order_placed HAVING COUNT(OI.order_item_id) >= 2"
97,51,e_commerce,customers_and_orders,customers_and_orders,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT Customer_Orders.order_id, Customer_Orders.order_date FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id GROUP BY Customer_Orders.order_id, Customer_Orders.order_date HAVING count(DISTINCT Order_Items.product_id) >= 2","SELECT DISTINCT Customer_Orders.order_id, Customer_Orders.order_date FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id GROUP BY Customer_Orders.order_id, Customer_Orders.order_date HAVING count(DISTINCT Order_Items.product_id) >= 2"
