pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
36,153,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.TEXT_FIELD_6 FROM T1 JOIN T3 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 JOIN T2 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'United States',SELECT vehicle.Builder FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Name = 'United States'
37,154,vehicle_driver,vehicle_driver,,,False,3,False,,llama3.1-8b,lexical,SELECT T3.TEXT_FIELD_11 FROM T2 AS T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'United States',SELECT vehicle_driver.Racing_Series FROM driver AS driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Name = 'United States'
38,167,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(T3.IDENTIFIER_PRIMARY_12) FROM T2 AS T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T1.DESCRIPTIVE_ATTRIBUTE_9 = 'NASCAR',SELECT COUNT(vehicle_driver.Driver_ID) FROM driver AS vehicle JOIN vehicle_driver ON vehicle.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle.Name = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM T2 WHERE TEXT_FIELD_10 = 'NASCAR',SELECT COUNT(*) FROM driver WHERE Citizenship = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT AVG(NUMERIC_FIELD_4) FROM T1,SELECT AVG(Top_Speed) FROM vehicle
41,170,vehicle_driver,vehicle_driver,,,False,0,True,,llama3.1-8b,lexical,SELECT AVG(T1.NUMERIC_FIELD_4) FROM T1,SELECT AVG(vehicle.Top_Speed) FROM vehicle
42,185,vehicle_driver,vehicle_driver,,,False,3,False,,llama3.1-8b,lexical,SELECT T2.DESCRIPITIVE_ATTRIBUTE_9 FROM T3 AS T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.DESCRIPITIVE_ATTRIBUTE_9 LIKE '%driver%' ORDER BY T2.DESCRIPITIVE_ATTRIBUTE_9,SELECT driver.DESCRIPITIVE_ATTRIBUTE_9 FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Driver_ID = driver.Driver_ID WHERE driver.DESCRIPITIVE_ATTRIBUTE_9 LIKE '%driver%' ORDER BY driver.DESCRIPITIVE_ATTRIBUTE_9
43,186,vehicle_driver,vehicle_driver,,,False,3,False,,llama3.1-8b,lexical,SELECT T3.TEXT_FIELD_11 FROM T3 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = 'drivers' ORDER BY T3.TEXT_FIELD_11 ASC,SELECT vehicle_driver.Racing_Series FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'drivers' ORDER BY vehicle_driver.Racing_Series ASC
44,193,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
46,195,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT TEXT_FIELD_2 FROM T1 ORDER BY TEXT_FIELD_2 ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
47,196,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT TEXT_FIELD_2 FROM T1 ORDER BY TEXT_FIELD_2,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code
48,203,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT DISTINCT T3.TEXT_FIELD_12 FROM T3 JOIN T2 ON T3.IDENTIFIER_REFERENCE_11 = T2.IDENTIFIER_REFERENCE_5 WHERE T2.TEXT_FIELD_8 = ""Normal""","SELECT DISTINCT Student_Assessments.Student_Answer_Text FROM Student_Assessments JOIN Student_Answers ON Student_Assessments.Valid_Answer_ID = Student_Answers.Exam_ID WHERE Student_Answers.Comments = ""Normal"""
49,204,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT T3.TEXT_FIELD_12 FROM T3 JOIN T2 ON T3.IDENTIFIER_REFERENCE_11 = T2.IDENTIFIER_REFERENCE_5 WHERE T2.TEXT_FIELD_8 = 'Normal',SELECT DISTINCT Student_Assessments.Student_Answer_Text FROM Student_Assessments JOIN Student_Answers ON Student_Assessments.Valid_Answer_ID = Student_Answers.Exam_ID WHERE Student_Answers.Comments = 'Normal'
50,205,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT T2.TEXT_FIELD_12) FROM T2,SELECT COUNT(DISTINCT Student_Answers.Student_Answer_Text) FROM Student_Answers
51,206,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT TEXT_FIELD_11) FROM T2,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
52,219,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT DESCRIPTIVE_ATTRIBUTE_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
53,220,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT DESCRIPTIVE_ATTRIBUTE_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
54,229,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(TEXT_FIELD_3) >= 3,SELECT Type_of_Question_Code FROM Questions GROUP BY Type_of_Question_Code HAVING COUNT(Question_Text) >= 3
55,230,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN (SELECT T2.IDENTIFIER_REFERENCE_5 FROM T2 GROUP BY T2.IDENTIFIER_REFERENCE_5 HAVING COUNT(T2.IDENTIFIER_REFERENCE_5) >= 3),SELECT Questions.Type_of_Question_Code FROM Questions WHERE Questions.Question_ID IN (SELECT Questions_in_Exams.Question_ID FROM Questions_in_Exams GROUP BY Questions_in_Exams.Question_ID HAVING COUNT(Questions_in_Exams.Question_ID) >= 3)
56,231,online_exams,online_exams,,,False,3,False,,llama3.1-8b,lexical,"SELECT T1.IDENTIFIER_PRIMARY_1 , T1.DESCRIPITIVE_ATTRIBUTE_2 , T1.DESCRIPITIVE_ATTRIBUTE_3 , T1.DESCRIPITIVE_ATTRIBUTE_4 , T1.DESCRIPITIVE_ATTRIBUTE_5 , T1.DESCRIPITIVE_ATTRIBUTE_6 FROM T1","SELECT Students.Student_ID , Students.DESCRIPITIVE_ATTRIBUTE_2 , Students.DESCRIPITIVE_ATTRIBUTE_3 , Students.DESCRIPITIVE_ATTRIBUTE_4 , Students.DESCRIPITIVE_ATTRIBUTE_5 , Students.DESCRIPITIVE_ATTRIBUTE_6 FROM Students"
57,232,online_exams,online_exams,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.DESCRIPTIVE_ATTRIBUTE_4, T1.DESCRIPTIVE_ATTRIBUTE_5, T1.DESCRIPTIVE_ATTRIBUTE_6, T2.IDENTIFIER_REFERENCE_8, T2.IDENTIFIER_REFERENCE_9, T2.IDENTIFIER_REFERENCE_10, T2.CHRONOLOGICAL_MARKER_11, T2.TEXT_FIELD_12, T3.IDENTIFIER_PRIMARY_13, T3.IDENTIFIER_REFERENCE_14, T3.TEXT_FIELD_15, T3.TEXT_FIELD_16, T3.TEXT_FIELD_17 FROM T1 JOIN T2 ON T2.IDENTIFIER_REFERENCE_10 = T1.IDENTIFIER_PRIMARY_1 JOIN T3 ON T3.IDENTIFIER_REFERENCE_14 = T2.IDENTIFIER_REFERENCE_10","SELECT Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address, Student_Answers.Exam_ID, Student_Answers.Question_ID, Student_Answers.Student_ID, Student_Answers.Date_of_Answer, Student_Answers.Student_Answer_Text, Student_Assessments.Student_Answer_ID, Student_Assessments.Valid_Answer_ID, Student_Assessments.Student_Answer_Text, Student_Assessments.Satisfactory_YN, Student_Assessments.Assessment FROM Students JOIN Student_Answers ON Student_Answers.Student_ID = Students.Student_ID JOIN Student_Assessments ON Student_Assessments.Valid_Answer_ID = Student_Answers.Student_ID"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Addresses
59,234,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(IDENTIFIER_PRIMARY_1) FROM T1,SELECT COUNT(address_id) FROM Addresses
60,237,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT CURRENCY_AMOUNT_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT CURRENCY_AMOUNT_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,"SELECT avg(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""Clothes""","SELECT avg(product_price) FROM Products WHERE product_type_code = ""Clothes"""
65,246,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,"SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""hardware type products""","SELECT COUNT(*) FROM Products WHERE product_type_code = ""hardware type products"""
67,248,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,"SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""Hardware""","SELECT COUNT(*) FROM Products WHERE product_type_code = ""Hardware"""
68,257,customers_and_orders,customers_and_orders,,,False,3,False,,llama3.1-8b,lexical,SELECT T1.DESCRIPITIVE_ATTRIBUTE_2 FROM T1 ORDER BY T1.CURRENCY_AMOUNT_4 DESC,SELECT Products.DESCRIPITIVE_ATTRIBUTE_2 FROM Products ORDER BY Products.product_price DESC
69,258,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 ORDER BY CURRENCY_AMOUNT_4 DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_2 HAVING count(DISTINCT DESCRIPTIVE_ATTRIBUTE_3) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(DISTINCT product_name) >= 2
71,266,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(DESCRIPTIVE_ATTRIBUTE_3) > 1,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_name) > 1
72,269,customers_and_orders,customers_and_orders,,,False,1,True,,llama3.1-8b,lexical,SELECT COUNT(DESCRIPTIVE_ATTRIBUTE_5) FROM T1,SELECT COUNT(customer_phone) FROM Customers
73,270,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Customers
74,283,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT TEXT_FIELD_2 FROM T1,SELECT DISTINCT payment_method_code FROM Customers
75,284,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT DISTINCT TEXT_FIELD_2 FROM T1,SELECT DISTINCT payment_method_code FROM Customers
76,289,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(IDENTIFIER_PRIMARY_7) FROM T2,SELECT COUNT(order_id) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customer_Orders
78,309,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(T2.IDENTIFIER_PRIMARY_7) FROM T2 WHERE T2.IDENTIFIER_REFERENCE_8 IS NOT NULL,SELECT COUNT(Customer_Orders.order_id) FROM Customer_Orders WHERE Customer_Orders.customer_id IS NOT NULL
79,310,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,lexical,SELECT COUNT(DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_5) FROM T3 AS T3 JOIN T2 AS T2 ON T3.IDENTIFIER_REFERENCE_12 = T2.IDENTIFIER_PRIMARY_7 JOIN T1 AS T1 ON T2.IDENTIFIER_REFERENCE_8 = T1.IDENTIFIER_PRIMARY_1,SELECT COUNT(DISTINCT Customers.customer_phone) FROM Order_Items AS Order_Items JOIN Customer_Orders AS Customer_Orders ON Order_Items.order_id = Customer_Orders.order_id JOIN Customers AS Customers ON Customer_Orders.customer_id = Customers.customer_id
80,4,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT TEXT_FIELD_3, TEXT_FIELD_4 FROM T1","SELECT Manager, Captain FROM club"
81,5,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,"SELECT T1.TEXT_FIELD_3, T1.TEXT_FIELD_4 FROM T1","SELECT club.Manager, club.Captain FROM club"
82,10,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,lexical,SELECT T2.DESCRIPTIVE_ATTRIBUTE_8 FROM T2 WHERE T2.NUMERIC_FIELD_10 = ( SELECT MAX(T2.NUMERIC_FIELD_10) FROM T2 ),SELECT player.Name FROM player WHERE player.Earnings = ( SELECT MAX(player.Earnings) FROM player )
