pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
11,29,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C8 FROM T2 GROUP BY C8 HAVING COUNT(DISTINCT C13) > 1,SELECT Name FROM player GROUP BY Name HAVING COUNT(DISTINCT Club_ID) > 1
12,30,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C1, T1.C2 HAVING COUNT(T2.C7) > 1","SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID, club.Name HAVING COUNT(player.Player_ID) > 1"
13,31,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C3 FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C3 HAVING COUNT(T2.C7) > 1,SELECT club.Manager FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Manager HAVING COUNT(player.Player_ID) > 1
14,36,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C3) FROM T1,SELECT COUNT(DISTINCT Manager) FROM club
15,37,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C4) FROM T1,SELECT COUNT(DISTINCT Captain) FROM club
16,78,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T2.C8) FROM T2,SELECT COUNT(DISTINCT Orders.customer_id) FROM Orders
17,79,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T3.C10) FROM T3,SELECT COUNT(DISTINCT Orders.customer_id) FROM Orders
18,80,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C8) FROM T2,SELECT COUNT(DISTINCT order_item_status_code) FROM Order_Items
19,81,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C8) FROM T2,SELECT COUNT(DISTINCT order_item_status_code) FROM Order_Items
20,82,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C2) FROM T1,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
21,83,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C8) FROM T2,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
22,100,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T4,SELECT COUNT(*) FROM Shipment_Items
23,101,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T2.C8) FROM T2 WHERE T2.C10 = 'shipped',SELECT COUNT(DISTINCT Shipments.order_id) FROM Shipments WHERE Shipments.shipment_tracking_number = 'shipped'
24,102,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C4) FROM T1,SELECT AVG(product_price) FROM Products
25,103,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C4) FROM T1,SELECT AVG(product_price) FROM Products
26,104,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C4) FROM T1,SELECT AVG(product_price) FROM Products
27,105,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C4) FROM T1,SELECT AVG(product_price) FROM Products
28,123,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C7) FROM T2 WHERE C7 LIKE '%digital%terrestrial%' OR C7 LIKE '%terrestrial%digital%',SELECT COUNT(DISTINCT Name) FROM director WHERE Name LIKE '%digital%terrestrial%' OR Name LIKE '%terrestrial%digital%'
29,124,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C7 FROM T2 ORDER BY T2.C8 DESC,SELECT director.Name FROM director ORDER BY director.Age DESC
30,133,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C7 FROM T2 WHERE C8 BETWEEN 30 AND 60,SELECT Name FROM director WHERE Age BETWEEN 30 AND 60
31,136,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(*) FROM T1,SELECT count(*) FROM radio
32,137,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C8 ORDER BY T2.C9 ASC,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID ORDER BY city_channel_radio.Is_online ASC
33,139,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C7 FROM T2 WHERE T2.C11 != 'ABC',SELECT radio.Transmitter FROM radio WHERE radio.Lyric_FM_MHz != 'ABC'
34,142,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C9) FROM T2,SELECT AVG(Is_online) FROM city_channel_radio
35,145,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C5 FROM T1 WHERE C1 IN (SELECT C1 FROM T1 WHERE C3 = 'city' GROUP BY C5 HAVING COUNT(DISTINCT C1) > 3) GROUP BY C5,SELECT Affiliation FROM city_channel WHERE ID IN (SELECT ID FROM city_channel WHERE Station_name = 'city' GROUP BY Affiliation HAVING COUNT(DISTINCT ID) > 3) GROUP BY Affiliation
36,153,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C9 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C6 = 'United States',SELECT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Builder = 'United States'
37,154,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C9 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C3 = 'United States',SELECT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Build_Year = 'United States'
38,167,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(DISTINCT T1.C1) FROM T1 JOIN T3 ON T1.C1 = T3.C13 JOIN T2 ON T2.C8 = T3.C12 WHERE T2.C9 = 'NASCAR',SELECT count(DISTINCT vehicle.Vehicle_ID) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Name = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T3.C13) FROM T3 JOIN T2 ON T3.C12 = T2.C8 WHERE T2.C9 = 'NASCAR',SELECT COUNT(DISTINCT vehicle_driver.Vehicle_ID) FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C5) FROM T1,SELECT AVG(Power) FROM vehicle
41,170,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C5) FROM T1,SELECT AVG(Power) FROM vehicle
42,185,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C9 FROM T2 ORDER BY C9 ASC,SELECT Name FROM driver ORDER BY Name ASC
43,186,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C9 FROM T2 ORDER BY C9 ASC,SELECT Name FROM driver ORDER BY Name ASC
44,193,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
46,195,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT C2 FROM T1 ORDER BY C2 ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
47,196,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT C2 FROM T1 ORDER BY C2 ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
48,203,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T3.C8 FROM T3 JOIN T5 ON T3.C6 = T5.C16 WHERE T5.C17 = ""Normal""","SELECT DISTINCT Valid_Answers.Valid_Answer_Text FROM Valid_Answers JOIN Student_Assessments ON Valid_Answers.Valid_Answer_ID = Student_Assessments.Valid_Answer_ID WHERE Student_Assessments.Student_Answer_Text = ""Normal"""
49,204,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T5.C17 FROM T5 JOIN T3 ON T5.C16 = T3.C6 WHERE T5.C18 = 'Normal',SELECT DISTINCT Student_Assessments.Student_Answer_Text FROM Student_Assessments JOIN Valid_Answers ON Student_Assessments.Valid_Answer_ID = Valid_Answers.Valid_Answer_ID WHERE Student_Assessments.Satisfactory_YN = 'Normal'
50,205,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T2.C11) FROM T2,SELECT COUNT(DISTINCT Student_Answers.Comments) FROM Student_Answers
51,206,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT C20) FROM T5,SELECT COUNT(DISTINCT Student_Answer_Text) FROM Student_Answers
52,219,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C3 FROM T1 WHERE C5 != ""M""","SELECT Middle_Name FROM Students WHERE Gender_MFU != ""M"""
53,220,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C3 FROM T1 WHERE C5 != ""M""","SELECT Middle_Name FROM Students WHERE Gender_MFU != ""M"""
54,229,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C3 FROM T1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T1.C3 HAVING COUNT(*) >= 3,SELECT Questions.Question_Text FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Question_Text HAVING COUNT(*) >= 3
55,230,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C1 FROM T1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T1.C1 HAVING COUNT(T2.C4) >= 3,SELECT Questions.Question_ID FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Question_ID HAVING COUNT(Questions_in_Exams.Exam_ID) >= 3
56,231,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT * FROM T1,SELECT * FROM Students
57,232,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C2, T1.C3, T1.C4, T1.C5, T1.C6, T2.C7, T2.C8, T2.C9, T2.C10, T2.C11, T2.C12, T3.C13, T3.C14, T3.C15, T3.C16, T3.C17 FROM T1 LEFT JOIN T2 ON T2.C10 = T1.C1 LEFT JOIN T3 ON T3.C13 = T1.C1","SELECT Students.Student_ID, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address, Student_Answers.Student_Answer_ID, Student_Answers.Exam_ID, Student_Answers.Question_ID, Student_Answers.Student_ID, Student_Answers.Date_of_Answer, Student_Answers.Student_Answer_Text, Student_Assessments.Student_Answer_ID, Student_Assessments.Valid_Answer_ID, Student_Assessments.Student_Answer_Text, Student_Assessments.Satisfactory_YN, Student_Assessments.Assessment FROM Students LEFT JOIN Student_Answers ON Student_Answers.Student_ID = Students.Student_ID LEFT JOIN Student_Assessments ON Student_Assessments.Student_Answer_ID = Students.Student_ID"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customers
59,234,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(C6) FROM T2,SELECT COUNT(customer_number) FROM Customers
60,237,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C4 FROM T1 WHERE C2 = 'Monitor',SELECT product_price FROM Products WHERE product_type_code = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C4 FROM T1 WHERE C2 = 'Monitor',SELECT product_price FROM Products WHERE product_type_code = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C4) FROM T1 WHERE C3 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_name = 'Clothes'
65,246,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(C4) FROM T1 WHERE C3 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_name = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(*) FROM T1 WHERE C3 = ""hardware type""","SELECT COUNT(*) FROM Products WHERE product_name = ""hardware type"""
67,248,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE C3 = 'Hardware',SELECT COUNT(*) FROM Products WHERE product_name = 'Hardware'
68,257,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C11 ORDER BY T3.C9 DESC,SELECT Products.product_type_code FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id ORDER BY Order_Items.order_item_id DESC
69,258,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 ORDER BY C4 DESC,SELECT product_type_code FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 GROUP BY C3 HAVING count(*) >= 2,SELECT product_name FROM Products GROUP BY product_name HAVING count(*) >= 2
71,266,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C3 FROM T1 GROUP BY C3 HAVING COUNT(*) >= 2,SELECT product_name FROM Products GROUP BY product_name HAVING COUNT(*) >= 2
72,269,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Customers
73,270,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Customers
74,283,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT C5 FROM T1,SELECT DISTINCT customer_address FROM Customers
75,284,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT C5 FROM T1,SELECT DISTINCT customer_address FROM Customers
76,289,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customer_Orders
78,309,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T2.C8) FROM T2,SELECT COUNT(DISTINCT Customer_Orders.customer_id) FROM Customer_Orders
79,310,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T2.C8) FROM T2 JOIN T3 ON T2.C7 = T3.C12,SELECT COUNT(DISTINCT Customer_Orders.customer_id) FROM Customer_Orders JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id
80,4,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C3 FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C1, T1.C2, T1.C3","SELECT club.Name, club.Manager FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID, club.Name, club.Manager"
81,5,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C3 FROM T1 JOIN T2 ON T1.C1 = T2.C13","SELECT club.Name, club.Manager FROM club JOIN player ON club.Club_ID = player.Club_ID"
82,10,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 ORDER BY T2.C12 DESC LIMIT 1,SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID ORDER BY player.Wins_count DESC LIMIT 1
83,11,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 ORDER BY T2.C10 DESC LIMIT 1,SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID ORDER BY player.Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T2.C8 FROM T1 JOIN T2 ON T1.C1 = T2.C13","SELECT club.Name, player.Name FROM club JOIN player ON club.Club_ID = player.Club_ID"
85,17,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C8, T1.C2 FROM T2 JOIN T1 ON T2.C13 = T1.C1","SELECT player.Name, club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID"
86,18,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C12 > 2,SELECT DISTINCT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Wins_count > 2
87,19,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C10 > 2,SELECT DISTINCT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Earnings > 2
88,20,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C8 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C2 = ""Sam Allardyce""","SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Name = ""Sam Allardyce"""
89,21,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C8 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C2 = ""Sam Allardyce""","SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Name = ""Sam Allardyce"""
90,24,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, count(distinct T2.C7) FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C2","SELECT club.Name, count(distinct player.Player_ID) FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name"
91,25,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, COUNT(T2.C7) FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C2","SELECT club.Name, COUNT(player.Player_ID) FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name"
92,38,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C12 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C3 = ""Australia"" OR T1.C3 = ""Zimbabwe""","SELECT Wins_count FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager = ""Australia"" OR club.Manager = ""Zimbabwe"""
93,39,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C12 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C3 IN ('Australia', 'Zimbabwe')","SELECT player.Wins_count FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manager IN ('Australia', 'Zimbabwe')"
94,42,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T4.C14, T4.C17, COUNT(T6.C23) AS product_count FROM T4 LEFT JOIN T6 ON T4.C14 = T6.C24 GROUP BY T4.C14, T4.C17 HAVING COUNT(T6.C23) > 0","SELECT Order_Items.order_item_id, Order_Items.order_item_status_code, COUNT(Shipment_Items.shipment_id) AS product_count FROM Order_Items LEFT JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id GROUP BY Order_Items.order_item_id, Order_Items.order_item_status_code HAVING COUNT(Shipment_Items.shipment_id) > 0"
95,43,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T4.C14, COUNT(T6.C23) AS product_count, T4.C17 AS status FROM T4 LEFT JOIN T6 ON T4.C14 = T6.C24 GROUP BY T4.C14, T4.C17","SELECT Order_Items.order_item_id, COUNT(Shipment_Items.shipment_id) AS product_count, Order_Items.order_item_status_code AS status FROM Order_Items LEFT JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id GROUP BY Order_Items.order_item_id, Order_Items.order_item_status_code"
96,50,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T5.C18, T5.C22 FROM T5 JOIN T6 ON T5.C18 = T6.C23 GROUP BY T5.C18, T5.C22 HAVING COUNT(T6.C24) >= 2","SELECT Shipments.shipment_id, Shipments.shipment_date FROM Shipments JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id GROUP BY Shipments.shipment_id, Shipments.shipment_date HAVING COUNT(Shipment_Items.order_item_id) >= 2"
97,51,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T5.C18, T5.C22 FROM T5 JOIN T6 ON T5.C18 = T6.C23 GROUP BY T5.C18, T5.C22 HAVING count(T6.C24) >= 2","SELECT Shipments.shipment_id, Shipments.shipment_date FROM Shipments JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id GROUP BY Shipments.shipment_id, Shipments.shipment_date HAVING count(Shipment_Items.order_item_id) >= 2"
98,60,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C3, COUNT(T3.C11) FROM T1 JOIN T2 ON T1.C1 = T2.C8 JOIN T3 ON T2.C7 = T3.C13 GROUP BY T1.C3","SELECT Customers.customer_first_name, COUNT(Order_Items.order_item_id) FROM Customers JOIN Orders ON Customers.customer_id = Orders.customer_id JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Customers.customer_first_name"
99,61,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C3, COUNT(*) FROM T1 JOIN T2 ON T1.C1 = T2.C7 GROUP BY T1.C3","SELECT Orders.order_status_code, COUNT(*) FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_status_code"
