pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
18,80,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(T2.C7) FROM T2,SELECT COUNT(Order_Items.order_id) FROM Order_Items
19,81,e_commerce,e_commerce,,,False,0,True,SELECT DISTINCT C8 FROM T2,SELECT DISTINCT order_item_status_code FROM Order_Items
20,82,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(DISTINCT C2) FROM T1,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
21,83,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(DISTINCT C8) FROM T2,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
22,100,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(C2) FROM T1,SELECT COUNT(customer_id) FROM Orders
23,101,e_commerce,e_commerce,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(product_id) FROM Products
24,102,e_commerce,e_commerce,,,False,0,True,SELECT avg(C4) FROM T1,SELECT avg(product_price) FROM Products
25,103,e_commerce,e_commerce,,,False,0,True,SELECT AVG(C4) FROM T1,SELECT AVG(product_price) FROM Products
26,104,e_commerce,e_commerce,,,False,0,True,SELECT avg(C4) FROM T1,SELECT avg(product_price) FROM Products
27,105,e_commerce,e_commerce,,,False,0,True,SELECT avg(C4) FROM T1,SELECT avg(product_price) FROM Products
28,123,bbc_channels,bbc_channels,,,False,0,True,SELECT COUNT(DISTINCT C7) FROM T2,SELECT COUNT(DISTINCT Name) FROM director
29,124,bbc_channels,bbc_channels,,,False,0,True,SELECT T3.C11 FROM T3 ORDER BY T3.C10 DESC,SELECT program.Title FROM program ORDER BY program.Start_Year DESC
30,133,bbc_channels,bbc_channels,,,False,0,True,SELECT T1.C2 FROM T1 AS T1 INNER JOIN T3 AS T3 ON T1.C1 = T3.C13 INNER JOIN T2 AS T2 ON T3.C12 = T2.C6 WHERE T2.C8 BETWEEN 30 AND 60,SELECT channel.Name FROM channel AS channel INNER JOIN program AS program ON channel.Channel_ID = program.Channel_ID INNER JOIN director AS director ON program.Director_ID = director.Director_ID WHERE director.Age BETWEEN 30 AND 60
31,136,tv_shows,tv_shows,,,False,0,True,SELECT count(*) FROM T1 WHERE C2 = 'radio',SELECT count(*) FROM radio WHERE Transmitter = 'radio'
32,137,tv_shows,tv_shows,,,False,0,True,SELECT T2.C9 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 ORDER BY T2.C9 ASC,SELECT city_channel_radio.Is_online FROM radio AS radio JOIN city_channel_radio AS city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID ORDER BY city_channel_radio.Is_online ASC
33,139,tv_shows,tv_shows,,,False,3,False,SELECT C7 FROM T2 WHERE C9 != 'ABC' AND C7 NOT LIKE '%2FM_MHz%' ESCAPE '',SELECT Transmitter FROM radio WHERE 2FM_MHz != 'ABC' AND Transmitter NOT LIKE '%2FM_MHz%' ESCAPE ''
34,142,tv_shows,tv_shows,,,False,0,True,SELECT AVG(C9) FROM T2 WHERE C8 IN (SELECT C1 FROM T1 WHERE C2 = 'radio'),SELECT AVG(Is_online) FROM city_channel_radio WHERE Radio_ID IN (SELECT Radio_ID FROM radio WHERE Transmitter = 'radio')
35,145,tv_shows,tv_shows,,,False,0,True,SELECT T2.C7 FROM T1 AS T1 INNER JOIN T2 AS T2 ON T1.C1 = T2.C6 GROUP BY T2.C7 HAVING COUNT(T2.C7) > 3,SELECT city_channel_radio.Radio_ID FROM city_channel AS city_channel INNER JOIN city_channel_radio AS city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID GROUP BY city_channel_radio.Radio_ID HAVING COUNT(city_channel_radio.Radio_ID) > 3
36,153,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T2.C9 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 JOIN T2 AS T2 ON T3.C12 = T2.C8 WHERE T2.C9 = 'United States',SELECT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'United States'
37,154,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T2.C9 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 WHERE T2.C9 = 'United States',SELECT driver.Name FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID WHERE driver.Name = 'United States'
38,167,vehicle_driver,vehicle_driver,,,False,0,True,SELECT count(*) FROM T1 WHERE C2 = 'NASCAR',SELECT count(*) FROM vehicle WHERE Model = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,,,False,0,True,SELECT COUNT(*) FROM T1 WHERE C2 = 'NASCAR',SELECT COUNT(*) FROM vehicle WHERE Model = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,,,False,0,True,SELECT AVG(C5) FROM T1,SELECT AVG(Power) FROM vehicle
41,170,vehicle_driver,vehicle_driver,,,False,0,True,SELECT AVG(C5) FROM T1,SELECT AVG(Power) FROM vehicle
42,185,vehicle_driver,vehicle_driver,,,False,0,True,SELECT C2 FROM T1 ORDER BY C2 ASC,SELECT Model FROM vehicle ORDER BY Model ASC
43,186,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T2.C9 FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8,SELECT driver.Name FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID
44,193,online_exams,online_exams,,,False,0,True,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,,,False,0,True,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
46,195,online_exams,online_exams,,,False,0,True,SELECT DISTINCT C2 FROM T1 ORDER BY C2 ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
47,196,online_exams,online_exams,,,False,0,True,SELECT DISTINCT C2 FROM T1,SELECT DISTINCT Subject_Code FROM Exams
48,203,online_exams,online_exams,,,False,0,True,"SELECT DISTINCT T5.C18 FROM T5 WHERE T5.C17 = ""Normal""","SELECT DISTINCT Student_Assessments.Satisfactory_YN FROM Student_Assessments WHERE Student_Assessments.Student_Answer_Text = ""Normal"""
49,204,online_exams,online_exams,,,False,0,True,SELECT DISTINCT T5.C18 FROM T5 WHERE T5.C17 = 'Normal',SELECT DISTINCT Student_Assessments.Satisfactory_YN FROM Student_Assessments WHERE Student_Assessments.Student_Answer_Text = 'Normal'
50,205,online_exams,online_exams,,,False,0,True,SELECT count(DISTINCT T2.C11) FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C9,SELECT count(DISTINCT Student_Answers.Comments) FROM Students AS Students JOIN Student_Answers AS Student_Answers ON Students.Student_ID = Student_Answers.Student_ID
51,206,online_exams,online_exams,,,False,0,True,SELECT COUNT(DISTINCT C19) FROM T5,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
52,219,online_exams,online_exams,,,False,0,True,"SELECT C2 FROM T1 WHERE C3 != ""M""","SELECT First_Name FROM Students WHERE Middle_Name != ""M"""
53,220,online_exams,online_exams,,,False,0,True,"SELECT C2 FROM T1 WHERE C3 != ""M""","SELECT First_Name FROM Students WHERE Middle_Name != ""M"""
54,229,online_exams,online_exams,,,False,0,True,SELECT T2.C5 FROM T2 JOIN T1 ON T2.C5 = T1.C1 GROUP BY T2.C5 HAVING COUNT(*) >= 3,SELECT Questions_in_Exams.Question_ID FROM Questions_in_Exams JOIN Questions ON Questions_in_Exams.Question_ID = Questions.Question_ID GROUP BY Questions_in_Exams.Question_ID HAVING COUNT(*) >= 3
55,230,online_exams,online_exams,,,False,0,True,SELECT T1.C2 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C5 GROUP BY T2.C5 HAVING COUNT(T2.C5) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions AS Questions JOIN Questions_in_Exams AS Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions_in_Exams.Question_ID HAVING COUNT(Questions_in_Exams.Question_ID) >= 3
56,231,online_exams,online_exams,,,False,0,True,SELECT * FROM T1,SELECT * FROM Students
57,232,online_exams,online_exams,,,False,0,True,"SELECT T1.C1, T1.C2, T1.C3, T1.C4, T1.C5, T1.C6 FROM T1","SELECT Students.Student_ID, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address FROM Students"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Customers
59,234,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C3) FROM T2,SELECT COUNT(customer_id) FROM Customers
60,237,customers_and_orders,customers_and_orders,,,False,0,True,SELECT count(C1) FROM T1,SELECT count(product_id) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(product_id) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C4 FROM T1 WHERE C2 = 'Monitor',SELECT product_price FROM Products WHERE product_type_code = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C4 FROM T1 WHERE C2 = 'Monitor',SELECT product_price FROM Products WHERE product_type_code = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT avg(C4) FROM T1 WHERE C2 = ""Clothes""","SELECT avg(product_price) FROM Products WHERE product_type_code = ""Clothes"""
65,246,customers_and_orders,customers_and_orders,,,False,0,True,SELECT AVG(C4) FROM T1 WHERE C2 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
67,248,customers_and_orders,customers_and_orders,,,False,0,True,"SELECT COUNT(C1) FROM T1 WHERE C2 = ""Hardware""","SELECT COUNT(product_id) FROM Products WHERE product_type_code = ""Hardware"""
68,257,customers_and_orders,customers_and_orders,,,False,0,True,SELECT T2.C8 FROM T3 AS T1 JOIN T2 ON T1.C11 = T2.C5 ORDER BY T2.C8 DESC,SELECT Customer_Orders.order_status_code FROM Order_Items AS Products JOIN Customer_Orders ON Products.product_id = Customer_Orders.order_id ORDER BY Customer_Orders.order_status_code DESC
69,258,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 ORDER BY C4 DESC,SELECT product_type_code FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 HAVING count(*) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(*) >= 2
71,266,customers_and_orders,customers_and_orders,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 HAVING COUNT(C1) > 1,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_id) > 1
72,269,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(customer_id) FROM Customers
73,270,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(customer_id) FROM Customers
74,283,customers_and_orders,customers_and_orders,,,False,0,True,SELECT DISTINCT C2 FROM T1,SELECT DISTINCT payment_method_code FROM Customers
75,284,customers_and_orders,customers_and_orders,,,False,0,True,SELECT DISTINCT C5 FROM T1,SELECT DISTINCT customer_address FROM Customers
76,289,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(C1) FROM T1,SELECT COUNT(customer_id) FROM Customers
77,290,customers_and_orders,customers_and_orders,,,False,1,True,SELECT COUNT(*) FROM T1 WHERE C1 IN (SELECT C8 FROM T2),SELECT COUNT(*) FROM Customers WHERE customer_id IN (SELECT customer_id FROM Customer_Orders)
78,309,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(T1.C1) FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8,SELECT COUNT(Customers.customer_id) FROM Customers AS Customers JOIN Customer_Orders AS Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id
79,310,customers_and_orders,customers_and_orders,,,False,0,True,SELECT COUNT(DISTINCT T2.C8) FROM T2,SELECT COUNT(DISTINCT Customer_Orders.customer_id) FROM Customer_Orders
80,4,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C8, T2.C9 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1 WHERE T1.C2 = 'manager' OR T1.C2 = 'captain'","SELECT player.Name, player.Country FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE club.Name = 'manager' OR club.Name = 'captain'"
81,5,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C2, T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C13 WHERE T2.C8 = 'Manager' INTERSECT SELECT T1.C2, T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C13 WHERE T2.C8 = 'Captain'","SELECT club.Name, club.Manager FROM club AS club JOIN player AS player ON club.Club_ID = player.Club_ID WHERE player.Name = 'Manager' INTERSECT SELECT club.Name, club.Manager FROM club AS club JOIN player AS player ON club.Club_ID = player.Club_ID WHERE player.Name = 'Captain'"
82,10,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 WHERE T2.C10 = ( SELECT MAX(C10) FROM T2 ),SELECT player.Name FROM player WHERE player.Earnings = ( SELECT MAX(Earnings) FROM player )
83,11,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1 ORDER BY T2.C10 DESC LIMIT 1,SELECT player.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID ORDER BY player.Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1","SELECT club.Name , club.Manager FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID"
85,17,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C8, T2.C9 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1","SELECT player.Name, player.Country FROM player INNER JOIN club ON player.Club_ID = club.Club_ID"
86,18,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 WHERE T2.C10 > 2,SELECT player.Name FROM player WHERE player.Earnings > 2
87,19,soccer_3,soccer_3,,,False,0,True,SELECT T2.C2 FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T2.C2 HAVING COUNT(T2.C13) > 2,SELECT player.Name FROM club AS club JOIN player ON club.Club_ID = player.Club_ID GROUP BY player.Name HAVING COUNT(player.Club_ID) > 2
88,20,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C2 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C13 WHERE T1.C5 = ""Sam Allardyce""","SELECT player.Name FROM club AS club JOIN player AS player ON club.Club_ID = player.Club_ID WHERE club.Manufacturer = ""Sam Allardyce"""
89,21,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C2 FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T1.C3 = ""Sam Allardyce""","SELECT player.Name FROM club AS club JOIN player ON club.Club_ID = player.Club_ID WHERE club.Manager = ""Sam Allardyce"""
90,24,soccer_3,soccer_3,,,False,0,True,"SELECT T1.C2 , count(*) FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1 GROUP BY T1.C2","SELECT club.Name , count(*) FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID GROUP BY club.Name"
91,25,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C8, COUNT(*) FROM T2 GROUP BY T2.C8","SELECT player.Name, COUNT(*) FROM player GROUP BY player.Name"
92,38,soccer_3,soccer_3,,,False,0,True,"SELECT C10 FROM T2 WHERE C8 = ""Australia"" OR C8 = ""Zimbabwe""","SELECT Earnings FROM player WHERE Name = ""Australia"" OR Name = ""Zimbabwe"""
93,39,soccer_3,soccer_3,,,False,0,True,"SELECT T2.C8 , T2.C10 FROM T2 WHERE T2.C9 = ""Australia"" OR T2.C9 = ""Zimbabwe""","SELECT player.Name , player.Earnings FROM player WHERE player.Country = ""Australia"" OR player.Country = ""Zimbabwe"""
94,42,e_commerce,e_commerce,,,False,0,True,"SELECT T5.C19 , T5.C20 , T5.C21 FROM T5 WHERE T5.C19 > 0","SELECT Shipments.order_id , Shipments.invoice_number , Shipments.shipment_tracking_number FROM Shipments WHERE Shipments.order_id > 0"
95,43,e_commerce,e_commerce,,,False,0,True,"SELECT T5.C19, T5.C20, T5.C21, T5.C22 FROM T5 JOIN T3 ON T5.C19 = T3.C10 JOIN T2 ON T5.C20 = T2.C7","SELECT Shipments.order_id, Shipments.invoice_number, Shipments.shipment_tracking_number, Shipments.shipment_date FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id JOIN Invoices ON Shipments.invoice_number = Invoices.invoice_number"
96,50,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1, T1.C3 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C15 JOIN T6 AS T6 ON T4.C14 = T6.C24 WHERE T6.C24 = ( SELECT C14 FROM T4 GROUP BY C14 HAVING COUNT(C14) >= 2 )","SELECT Products.product_id, Products.product_name FROM Products AS Products JOIN Order_Items AS Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipment_Items AS Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id WHERE Shipment_Items.order_item_id = ( SELECT order_item_id FROM Order_Items GROUP BY order_item_id HAVING COUNT(order_item_id) >= 2 )"
97,51,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C10, T3.C13 FROM T3 INNER JOIN T4 ON T3.C10 = T4.C16 INNER JOIN T6 ON T6.C24 = T4.C14 WHERE T4.C15 IN ( SELECT T4.C15 FROM T4 GROUP BY T4.C15 HAVING COUNT(T4.C15) >= 2 )","SELECT Orders.order_id, Orders.date_order_placed FROM Orders INNER JOIN Order_Items ON Orders.order_id = Order_Items.order_id INNER JOIN Shipment_Items ON Shipment_Items.order_item_id = Order_Items.order_item_id WHERE Order_Items.product_id IN ( SELECT Order_Items.product_id FROM Order_Items GROUP BY Order_Items.product_id HAVING COUNT(Order_Items.product_id) >= 2 )"
98,60,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , count(*) FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 GROUP BY T1.C2","SELECT Customers.gender_code , count(*) FROM Customers AS Customers JOIN Orders AS Orders ON Customers.customer_id = Orders.customer_id GROUP BY Customers.gender_code"
99,61,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C6, COUNT(*) FROM T2 JOIN T1 ON T2.C7 = T1.C1 GROUP BY T2.C6","SELECT Order_Items.product_id, COUNT(*) FROM Order_Items JOIN Orders ON Order_Items.order_id = Orders.order_id GROUP BY Order_Items.product_id"
100,62,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2, T1.C3, T1.C4, T2.C8 FROM T1 JOIN T2 ON T1.C1 = T2.C7","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial, Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
101,63,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , T1.C3 , T1.C4 , T2.C8 FROM T1 INNER JOIN T2 ON T1.C1 = T2.C7","SELECT Customers.gender_code , Customers.customer_first_name , Customers.customer_middle_initial , Customer_Payment_Methods.payment_method_code FROM Customers INNER JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
102,64,e_commerce,e_commerce,,,False,0,True,"SELECT T4.C15, T4.C16, T2.C7 FROM T2 INNER JOIN T4 ON T2.C4 = T4.C13","SELECT Shipments.shipment_tracking_number, Shipments.shipment_date, Orders.date_order_placed FROM Orders INNER JOIN Shipments ON Orders.order_id = Shipments.order_id"
103,65,e_commerce,e_commerce,,,False,0,True,"SELECT T4.C15, T4.C16, T4.C16 FROM T4","SELECT Shipments.shipment_tracking_number, Shipments.shipment_date, Shipments.shipment_date FROM Shipments"
104,68,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C9, T2.C6 FROM T3 INNER JOIN T2 ON T3.C10 = T2.C4","SELECT Order_Items.product_id, Orders.order_status_code FROM Order_Items INNER JOIN Orders ON Order_Items.order_id = Orders.order_id"
105,69,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C11 , T4.C15 FROM T4 JOIN T3 ON T4.C14 = T3.C10 WHERE T4.C13 = T3.C4","SELECT Order_Items.order_item_status_code , Shipments.shipment_tracking_number FROM Shipments JOIN Order_Items ON Shipments.invoice_number = Order_Items.order_id WHERE Shipments.order_id = Order_Items.order_id"
106,84,e_commerce,e_commerce,,,False,0,True,"SELECT C2, C5 FROM T1 WHERE C4 LIKE '+12%'","SELECT customer_first_name, login_password FROM Customers WHERE login_name LIKE '+12%'"
107,85,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8 WHERE T2.C9 LIKE '+12%'","SELECT Customers.customer_first_name , Customers.customer_middle_initial FROM Customers AS Customers JOIN Orders AS Orders ON Customers.customer_id = Orders.customer_id WHERE Orders.order_status_code LIKE '+12%'"
108,86,e_commerce,e_commerce,,,False,0,True,SELECT C5 FROM T1 WHERE C3 LIKE '%Dell%',SELECT product_color FROM Products WHERE product_name LIKE '%Dell%'
109,87,e_commerce,e_commerce,,,False,0,True,SELECT T2.C10 FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C8 WHERE T1.C5 LIKE '%Dell%',SELECT Order_Items.order_item_status_code FROM Products AS Products JOIN Order_Items ON Products.product_id = Order_Items.product_id WHERE Products.product_color LIKE '%Dell%'
110,94,e_commerce,e_commerce,,,False,1,True,"SELECT T2.C8 , T3.C13 FROM T3 INNER JOIN T2 ON T3.C10 = T2.C7","SELECT Order_Items.order_item_status_code , Shipments.shipment_date FROM Shipments INNER JOIN Order_Items ON Shipments.order_id = Order_Items.order_id"
111,95,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C6 , T2.C8 FROM T1 AS T1 JOIN T2 ON T1.C1 = T2.C7","SELECT Order_Items.product_id , Order_Items.order_item_status_code FROM Orders AS Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id"
112,96,e_commerce,e_commerce,,,False,0,True,"SELECT C2 , C3 , C4 FROM T1","SELECT customer_first_name , email_address , address_line_1 FROM Customers"
113,97,e_commerce,e_commerce,,,False,0,True,"SELECT C2, C3, C4 FROM T1","SELECT customer_first_name, email_address, address_line_1 FROM Customers"
114,112,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1, T1.C5 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C10 WHERE T2.C10 > 3","SELECT Products.product_id, Products.product_color FROM Products AS Products JOIN Order_Items AS Customer_Payment_Methods ON Products.product_id = Customer_Payment_Methods.product_id WHERE Customer_Payment_Methods.product_id > 3"
