pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
37,154,vehicle_driver,vehicle_driver,,,False,1,True,,claude-haiku-4-5-20251001,SELECT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 JOIN T1 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 WHERE T2.TEXT_FIELD_11 = 'United States',SELECT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE driver.Racing_Series = 'United States'
38,167,vehicle_driver,vehicle_driver,,,False,1,True,,claude-haiku-4-5-20251001,SELECT count(DISTINCT T3.IDENTIFIER_PRIMARY_12) FROM T3 JOIN T1 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.TEXT_FIELD_10 = 'NASCAR',SELECT count(DISTINCT vehicle_driver.Driver_ID) FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Citizenship = 'NASCAR'
39,168,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T3.IDENTIFIER_PRIMARY_12) FROM T3 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.TEXT_FIELD_11 = 'NASCAR',SELECT COUNT(DISTINCT vehicle_driver.Driver_ID) FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Racing_Series = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(NUMERIC_FIELD_4) FROM T1,SELECT AVG(Top_Speed) FROM vehicle
41,170,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(NUMERIC_FIELD_4) FROM T1,SELECT AVG(Top_Speed) FROM vehicle
42,185,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_9 ASC,SELECT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID ORDER BY driver.Name ASC
43,186,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_9 ASC,SELECT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID ORDER BY driver.Name ASC
44,193,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_4 IS NOT NULL,SELECT count(*) FROM Exams WHERE Exam_Name IS NOT NULL
45,194,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_4 IS NOT NULL,SELECT count(*) FROM Exams WHERE Exam_Name IS NOT NULL
46,195,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT TEXT_FIELD_2 FROM T1 ORDER BY TEXT_FIELD_2 ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
47,196,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT TEXT_FIELD_2 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_4 = 'exams' ORDER BY TEXT_FIELD_2 ASC,SELECT DISTINCT Subject_Code FROM Exams WHERE Exam_Name = 'exams' ORDER BY Subject_Code ASC
48,203,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T5.TEXT_FIELD_17 FROM T5 JOIN T3 ON T5.IDENTIFIER_REFERENCE_16 = T3.IDENTIFIER_PRIMARY_6 JOIN T4 ON T4.IDENTIFIER_REFERENCE_11 = T3.IDENTIFIER_REFERENCE_7 WHERE T4.TEXT_FIELD_14 = ""Normal""","SELECT DISTINCT Student_Assessments.Student_Answer_Text FROM Student_Assessments JOIN Valid_Answers ON Student_Assessments.Valid_Answer_ID = Valid_Answers.Valid_Answer_ID JOIN Student_Answers ON Student_Answers.Question_ID = Valid_Answers.Question_ID WHERE Student_Answers.Student_Answer_Text = ""Normal"""
49,204,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T5.TEXT_FIELD_17 FROM T5 JOIN T3 ON T5.IDENTIFIER_REFERENCE_16 = T3.IDENTIFIER_PRIMARY_6 JOIN T4 ON T3.IDENTIFIER_REFERENCE_7 = T4.IDENTIFIER_REFERENCE_11 WHERE T4.TEXT_FIELD_14 = 'Normal',SELECT DISTINCT Student_Assessments.Student_Answer_Text FROM Student_Assessments JOIN Valid_Answers ON Student_Assessments.Valid_Answer_ID = Valid_Answers.Valid_Answer_ID JOIN Student_Answers ON Valid_Answers.Question_ID = Student_Answers.Question_ID WHERE Student_Answers.Student_Answer_Text = 'Normal'
50,205,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT TEXT_FIELD_12) FROM T2 WHERE TEXT_FIELD_11 IS NOT NULL,SELECT COUNT(DISTINCT Student_Answer_Text) FROM Student_Answers WHERE Comments IS NOT NULL
51,206,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT TEXT_FIELD_20) FROM T5 WHERE TEXT_FIELD_19 IS NOT NULL,SELECT COUNT(DISTINCT Student_Answer_Text) FROM Student_Answers WHERE Comments IS NOT NULL
52,219,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Middle_Name FROM Students WHERE Gender_MFU != ""M"""
53,220,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Middle_Name FROM Students WHERE Gender_MFU != ""M"""
54,229,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_5 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_PRIMARY_4) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Type_of_Question_Code HAVING COUNT(Questions_in_Exams.Exam_ID) >= 3
55,230,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_5 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_PRIMARY_4) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Type_of_Question_Code HAVING COUNT(Questions_in_Exams.Exam_ID) >= 3
56,231,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT * FROM T1,SELECT * FROM Students
57,232,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_2, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.DESCRIPTIVE_ATTRIBUTE_4, T1.DESCRIPTIVE_ATTRIBUTE_5, T1.DESCRIPTIVE_ATTRIBUTE_6 FROM T1","SELECT Students.Student_ID, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address FROM Students"
58,233,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(IDENTIFIER_PRIMARY_1) FROM T1,SELECT COUNT(address_id) FROM Addresses
59,234,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(IDENTIFIER_PRIMARY_1) FROM T1,SELECT count(address_id) FROM Addresses
60,237,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_3) FROM T1,SELECT COUNT(DISTINCT product_name) FROM Products
61,238,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_3) FROM T1,SELECT COUNT(DISTINCT product_name) FROM Products
62,241,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT CURRENCY_AMOUNT_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
63,242,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT CURRENCY_AMOUNT_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
64,245,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT avg(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""Clothes""","SELECT avg(product_price) FROM Products WHERE product_type_code = ""Clothes"""
65,246,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = ""hardware""","SELECT COUNT(*) FROM Products WHERE product_type_code = ""hardware"""
67,248,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = 'Hardware',SELECT COUNT(*) FROM Products WHERE product_type_code = 'Hardware'
68,257,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.DESCRIPTIVE_ATTRIBUTE_3 FROM T1 ORDER BY T1.CURRENCY_AMOUNT_4 DESC,SELECT Products.product_name FROM Products ORDER BY Products.product_price DESC
69,258,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 ORDER BY CURRENCY_AMOUNT_4 DESC,SELECT product_name FROM Products ORDER BY product_price DESC
70,265,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_2 HAVING count(DESCRIPTIVE_ATTRIBUTE_3) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING count(product_name) >= 2
71,266,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DESCRIPTIVE_ATTRIBUTE_2 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(DESCRIPTIVE_ATTRIBUTE_3) >= 2,SELECT product_type_code FROM Products GROUP BY product_type_code HAVING COUNT(product_name) >= 2
72,269,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_5) FROM T1,SELECT COUNT(DISTINCT customer_phone) FROM Customers
73,270,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_5) FROM T1,SELECT COUNT(DISTINCT customer_phone) FROM Customers
74,283,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT MEASUREMENT_VALUE_3 FROM T1,SELECT DISTINCT customer_number FROM Customers
75,284,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT TEXT_FIELD_2 FROM T1,SELECT DISTINCT payment_method_code FROM Customers
76,289,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(IDENTIFIER_PRIMARY_7) FROM T2,SELECT COUNT(order_id) FROM Customer_Orders
77,290,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(T2.IDENTIFIER_PRIMARY_7) FROM T2 JOIN T1 ON T2.IDENTIFIER_REFERENCE_8 = T1.IDENTIFIER_PRIMARY_1,SELECT COUNT(Customer_Orders.order_id) FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id
78,309,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T1.IDENTIFIER_PRIMARY_1) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 JOIN T3 ON T2.IDENTIFIER_PRIMARY_7 = T3.IDENTIFIER_REFERENCE_12 WHERE T3.MEASUREMENT_VALUE_14 IS NOT NULL,SELECT COUNT(DISTINCT Customers.customer_id) FROM Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id WHERE Order_Items.order_quantity IS NOT NULL
79,310,customers_and_orders,customers_and_orders,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_5) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 JOIN T3 ON T2.IDENTIFIER_PRIMARY_7 = T3.IDENTIFIER_REFERENCE_12 WHERE T3.MEASUREMENT_VALUE_14 IS NOT NULL,SELECT COUNT(DISTINCT Customers.customer_phone) FROM Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id WHERE Order_Items.order_quantity IS NOT NULL
80,4,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.TEXT_FIELD_3, T1.TEXT_FIELD_4 FROM T1","SELECT club.Club_ID, club.Manager, club.Captain FROM club"
