pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,db_routing_correct,embedding_top1_margin,routing_tiebreak_used,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
10,28,soccer_3,soccer_3,soccer_3,True,True,0.123496,False,False,0,False,easy,claude-haiku-4-5-20251001,hybrid,SELECT T2.TEXT_FIELD_5 FROM T2 GROUP BY T2.TEXT_FIELD_5 HAVING COUNT(DISTINCT T2.TEXT_FIELD_4) > 1,SELECT player.Manufacturer FROM player GROUP BY player.Manufacturer HAVING COUNT(DISTINCT player.Captain) > 1
11,29,soccer_3,soccer_3,soccer_3,True,True,0.112096,False,False,0,False,easy,claude-haiku-4-5-20251001,hybrid,SELECT TEXT_FIELD_5 FROM T2 GROUP BY TEXT_FIELD_5 HAVING COUNT(DISTINCT IDENTIFIER_REFERENCE_13) > 1,SELECT Manufacturer FROM player GROUP BY Manufacturer HAVING COUNT(DISTINCT Club_ID) > 1
12,30,soccer_3,soccer_3,soccer_3,True,True,0.154408,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(T2.IDENTIFIER_PRIMARY_7) > 1","SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID, club.Name HAVING COUNT(player.Player_ID) > 1"
13,31,soccer_3,soccer_3,soccer_3,True,True,0.174017,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.IDENTIFIER_PRIMARY_1 HAVING COUNT(*) > 1,SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID HAVING COUNT(*) > 1
14,36,soccer_3,soccer_3,soccer_3,True,True,0.043697,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_9) FROM T2,SELECT COUNT(DISTINCT Country) FROM player
15,37,soccer_3,soccer_3,soccer_3,True,True,0.142159,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_9) FROM T2,SELECT COUNT(DISTINCT Country) FROM player
16,78,e_commerce,customers_and_orders,customers_and_orders,False,False,0.093292,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T1.IDENTIFIER_PRIMARY_1) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 JOIN T3 ON T2.IDENTIFIER_PRIMARY_7 = T3.IDENTIFIER_REFERENCE_12,SELECT COUNT(DISTINCT Customers.customer_id) FROM Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id
17,79,e_commerce,customers_and_orders,customers_and_orders,False,False,0.101760,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_5) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 JOIN T3 ON T2.IDENTIFIER_PRIMARY_7 = T3.IDENTIFIER_REFERENCE_12,SELECT COUNT(DISTINCT customer_phone) FROM Customers JOIN Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id JOIN Order_Items ON Customer_Orders.order_id = Order_Items.order_id
18,80,e_commerce,e_commerce,customers_and_orders,False,True,0.009534,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT MEASUREMENT_VALUE_12) FROM T3,SELECT COUNT(DISTINCT shipment_tracking_number) FROM Shipments
19,81,e_commerce,e_commerce,e_commerce,True,True,0.015532,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT DESCRIPTIVE_ATTRIBUTE_8) FROM T2,SELECT COUNT(DISTINCT order_item_status_code) FROM Order_Items
20,82,e_commerce,e_commerce,e_commerce,True,True,0.032535,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT TEXT_FIELD_2) FROM T1,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
21,83,e_commerce,e_commerce,customers_and_orders,False,True,0.009196,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT TEXT_FIELD_8) FROM T2,SELECT COUNT(DISTINCT payment_method_code) FROM Customer_Payment_Methods
22,100,e_commerce,e_commerce,e_commerce,True,True,0.083420,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T3,SELECT COUNT(*) FROM Shipments
23,101,e_commerce,e_commerce,customers_and_orders,False,True,0.003213,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T2,SELECT COUNT(*) FROM Shipments
24,102,e_commerce,customers_and_orders,vehicle_rent,False,False,0.026493,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1,SELECT AVG(product_price) FROM Products
25,103,e_commerce,customers_and_orders,customers_and_orders,False,False,0.026470,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1,SELECT AVG(product_price) FROM Products
26,104,e_commerce,e_commerce,customers_and_orders,False,True,0.054459,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1,SELECT AVG(product_price) FROM Products
27,105,e_commerce,e_commerce,customers_and_orders,False,True,0.056270,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1,SELECT AVG(product_price) FROM Products
28,123,bbc_channels,bbc_channels,bbc_channels,True,True,0.168771,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT TEXT_FIELD_4) FROM T1,SELECT COUNT(DISTINCT Digital_terrestrial_channel) FROM channel
29,124,bbc_channels,bbc_channels,tv_shows,False,True,0.010420,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DESCRIPTIVE_ATTRIBUTE_11 FROM T3 ORDER BY CHRONOLOGICAL_MARKER_10 DESC,SELECT Title FROM program ORDER BY Start_Year DESC
30,133,bbc_channels,bbc_channels,vehicle_driver,False,True,0.013454,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DESCRIPTIVE_ATTRIBUTE_7 FROM T2 WHERE MEASUREMENT_VALUE_8 BETWEEN 30 AND 60,SELECT Name FROM director WHERE Age BETWEEN 30 AND 60
31,136,tv_shows,tv_shows,bbc_channels,False,True,0.035634,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM T1,SELECT count(*) FROM radio
32,137,tv_shows,tv_shows,bbc_channels,False,True,0.009929,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T1.TEXT_FIELD_2 FROM T1 ORDER BY T1.TEXT_FIELD_6 ASC,SELECT radio.Transmitter FROM radio ORDER BY radio.ERP_kW ASC
33,139,tv_shows,tv_shows,tv_shows,True,True,0.012119,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T1.DESCRIPTIVE_ATTRIBUTE_3 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_PRIMARY_12 WHERE T1.DESCRIPTIVE_ATTRIBUTE_5 != 'ABC',SELECT DISTINCT city_channel.Station_name FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID WHERE city_channel.Affiliation != 'ABC'
34,142,tv_shows,bbc_channels,bbc_channels,False,False,0.004216,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(MEASUREMENT_VALUE_8) FROM T2 JOIN T1 ON T2.IDENTIFIER_PRIMARY_6 = T4.IDENTIFIER_PRIMARY_14 JOIN T4 ON T4.IDENTIFIER_REFERENCE_15 = T1.IDENTIFIER_PRIMARY_1,SELECT AVG(Age) FROM director JOIN channel ON director.Director_ID = director_admin.Director_ID JOIN director_admin ON director_admin.Channel_ID = channel.Channel_ID
35,145,tv_shows,tv_shows,tv_shows,True,True,0.042779,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DESCRIPTIVE_ATTRIBUTE_5 FROM T1 GROUP BY DESCRIPTIVE_ATTRIBUTE_5 HAVING COUNT(DISTINCT IDENTIFIER_PRIMARY_1) > 3,SELECT Affiliation FROM city_channel GROUP BY Affiliation HAVING COUNT(DISTINCT ID) > 3
36,153,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.163979,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T2.TEXT_FIELD_11 FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T2.TEXT_FIELD_10 = 'United States',SELECT driver.Racing_Series FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE driver.Citizenship = 'United States'
37,154,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.139171,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T1.TEXT_FIELD_2 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 JOIN T2 ON T3.IDENTIFIER_PRIMARY_12 = T2.IDENTIFIER_PRIMARY_8 WHERE T2.TEXT_FIELD_10 = 'United States',SELECT vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Citizenship = 'United States'
38,167,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.142058,False,False,0,False,easy,claude-haiku-4-5-20251001,hybrid,"SELECT COUNT(*) FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 WHERE T3.IDENTIFIER_REFERENCE_13 IN (SELECT IDENTIFIER_PRIMARY_1 FROM T1 WHERE TEXT_FIELD_11 = 'NASCAR') ``` Wait, let me reconsider the schema structure. The hint says ""drivers raced"" maps to TEXT_FIELD_11, which should be in the drivers table (T2). Let me correct this: ```sql SELECT COUNT(DISTINCT T2.IDENTIFIER_PRIMARY_8) FROM T2 WHERE T2.TEXT_FIELD_11 = 'NASCAR'","SELECT COUNT(*) FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle_driver.Vehicle_ID IN (SELECT Vehicle_ID FROM vehicle WHERE Racing_Series = 'NASCAR') ``` Wait, let me reconsider the schema structure. The hint says ""drivers raced"" maps to Racing_Series, which should be in the drivers table (driver). Let me correct this: ```sql SELECT COUNT(DISTINCT driver.Driver_ID) FROM driver WHERE driver.Racing_Series = 'NASCAR'"
39,168,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.115069,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T2 WHERE TEXT_FIELD_11 = 'NASCAR',SELECT COUNT(*) FROM driver WHERE Racing_Series = 'NASCAR'
40,169,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.061102,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(NUMERIC_FIELD_4) FROM T1,SELECT AVG(Top_Speed) FROM vehicle
41,170,vehicle_driver,vehicle_driver,vehicle_rent,False,True,0.008577,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(NUMERIC_FIELD_4) FROM T1,SELECT AVG(Top_Speed) FROM vehicle
42,185,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.175911,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 JOIN T3 ON T2.IDENTIFIER_PRIMARY_8 = T3.IDENTIFIER_PRIMARY_12 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_9 ASC,SELECT DISTINCT driver.Name FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID ORDER BY driver.Name ASC
43,186,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.165955,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_9 ASC,SELECT driver.Name FROM driver ORDER BY driver.Name ASC
44,193,online_exams,online_exams,online_exams,True,True,0.216507,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM T1,SELECT count(*) FROM Exams
45,194,online_exams,online_exams,online_exams,True,True,0.177372,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Exams
46,195,online_exams,online_exams,online_exams,True,True,0.086577,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT IDENTIFIER_PRIMARY_1 FROM T1 ORDER BY IDENTIFIER_PRIMARY_1 ASC,SELECT DISTINCT Exam_ID FROM Exams ORDER BY Exam_ID ASC
47,196,online_exams,online_exams,online_exams,True,True,0.071537,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT TEXT_FIELD_2 FROM T1 ORDER BY TEXT_FIELD_2 ASC,SELECT DISTINCT Subject_Code FROM Exams ORDER BY Subject_Code ASC
48,203,online_exams,online_exams,online_exams,True,True,0.131644,False,False,0,False,easy,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT T4.TEXT_FIELD_14 FROM T4 WHERE T4.TEXT_FIELD_14 = ""Normal"" ``` Wait, let me reconsider. The question asks for ""student answer texts that received comments 'Normal'"". The hint says TEXT_FIELD_14 is for ""distinct student answer texts"" and T4 is the ""student answer"" table. But I need to check if ""Normal"" is a comment field. Looking at T4 columns: TEXT_FIELD_14 appears to be the answer text itself. I need to find where comments are stored. T5 has TEXT_FIELD_17, TEXT_FIELD_18, TEXT_FIELD_19 which could be comment fields. Let me trace: T5 references T3 (IDENTIFIER_REFERENCE_16 -> T3.IDENTIFIER_PRIMARY_6), and T3 references T1. T4 references T2, and T2 references T1. So T4 and T5 both connect through T1. Actually, re-reading: the hints suggest TEXT_FIELD_14 is ""distinct student answer texts"" and we need to filter by comments ""Normal"". The comment ""Normal"" is likely in one of T5's text fields. ```sql SELECT DISTINCT T4.TEXT_FIELD_14 FROM T4 JOIN T2 ON T4.IDENTIFIER_REFERENCE_10 = T2.IDENTIFIER_PRIMARY_4 JOIN T3 ON T2.IDENTIFIER_REFERENCE_5 = T3.IDENTIFIER_REFERENCE_7 JOIN T5 ON T3.IDENTIFIER_PRIMARY_6 = T5.IDENTIFIER_REFERENCE_16 WHERE T5.TEXT_FIELD_17 = ""Normal"" OR T5.TEXT_FIELD_18 = ""Normal"" OR T5.TEXT_FIELD_19 = ""Normal""","SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers WHERE Student_Answers.Student_Answer_Text = ""Normal"" ``` Wait, let me reconsider. The question asks for ""student answer texts that received comments 'Normal'"". The hint says Student_Answer_Text is for ""distinct student answer texts"" and Student_Answers is the ""student answer"" table. But I need to check if ""Normal"" is a comment field. Looking at Student_Answers columns: Student_Answer_Text appears to be the answer text itself. I need to find where comments are stored. Student_Assessments has Student_Answer_Text, Satisfactory_YN, Assessment which could be comment fields. Let me trace: Student_Assessments references Valid_Answers (Valid_Answer_ID -> Valid_Answers.Valid_Answer_ID), and Valid_Answers references Questions. Student_Answers references Questions_in_Exams, and Questions_in_Exams references Questions. So Student_Answers and Student_Assessments both connect through Questions. Actually, re-reading: the hints suggest Student_Answer_Text is ""distinct student answer texts"" and we need to filter by comments ""Normal"". The comment ""Normal"" is likely in one of Student_Assessments's text fields. ```sql SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers JOIN Questions_in_Exams ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID JOIN Valid_Answers ON Questions_in_Exams.Question_ID = Valid_Answers.Question_ID JOIN Student_Assessments ON Valid_Answers.Valid_Answer_ID = Student_Assessments.Valid_Answer_ID WHERE Student_Assessments.Student_Answer_Text = ""Normal"" OR Student_Assessments.Satisfactory_YN = ""Normal"" OR Student_Assessments.Assessment = ""Normal"""
49,204,online_exams,online_exams,online_exams,True,True,0.130460,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT T4.TEXT_FIELD_17 FROM T4 JOIN T2 ON T4.IDENTIFIER_REFERENCE_10 = T2.IDENTIFIER_PRIMARY_4 JOIN T1 ON T2.IDENTIFIER_REFERENCE_5 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_3 = 'Normal',SELECT DISTINCT Student_Answers.Student_Answer_Text FROM Student_Answers JOIN Questions_in_Exams ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID JOIN Questions ON Questions_in_Exams.Question_ID = Questions.Question_ID WHERE Questions.Question_Text = 'Normal'
50,205,online_exams,online_exams,online_exams,True,True,0.124512,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT TEXT_FIELD_11) FROM T2,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
51,206,online_exams,online_exams,online_exams,True,True,0.123205,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT TEXT_FIELD_19) FROM T5,SELECT COUNT(DISTINCT Comments) FROM Student_Answers
52,219,online_exams,online_exams,cre_Students_Information_Systems,False,True,0.000086,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT DESCRIPTIVE_ATTRIBUTE_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
53,220,online_exams,online_exams,online_exams,True,True,0.020448,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT DESCRIPTIVE_ATTRIBUTE_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 != ""M""","SELECT Last_Name FROM Students WHERE Gender_MFU != ""M"""
54,229,online_exams,online_exams,online_exams,True,True,0.103419,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_5 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2 HAVING COUNT(*) >= 3,SELECT Questions.Type_of_Question_Code FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Type_of_Question_Code HAVING COUNT(*) >= 3
55,230,online_exams,online_exams,online_exams,True,True,0.072544,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT T1.TEXT_FIELD_3 FROM T1 WHERE T1.IDENTIFIER_PRIMARY_1 IN ( SELECT T2.IDENTIFIER_REFERENCE_5 FROM T2 GROUP BY T2.IDENTIFIER_REFERENCE_5 HAVING COUNT(*) >= 3 ),SELECT Questions.Question_Text FROM Questions WHERE Questions.Question_ID IN ( SELECT Questions_in_Exams.Question_ID FROM Questions_in_Exams GROUP BY Questions_in_Exams.Question_ID HAVING COUNT(*) >= 3 )
56,231,online_exams,online_exams,cre_Students_Information_Systems,False,True,0.017148,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT * FROM T5,SELECT * FROM Student_Assessments
57,232,online_exams,online_exams,cre_Students_Information_Systems,False,True,0.001644,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_2, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.DESCRIPTIVE_ATTRIBUTE_4, T1.DESCRIPTIVE_ATTRIBUTE_5, T1.DESCRIPTIVE_ATTRIBUTE_6, T3.TEXT_FIELD_15, T3.TEXT_FIELD_16, T3.TEXT_FIELD_17 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_14","SELECT Students.Student_ID, Students.First_Name, Students.Middle_Name, Students.Last_Name, Students.Gender_MFU, Students.Student_Address, Student_Assessments.Student_Answer_Text, Student_Assessments.Satisfactory_YN, Student_Assessments.Assessment FROM Students JOIN Student_Assessments ON Students.Student_ID = Student_Assessments.Valid_Answer_ID"
58,233,customers_and_orders,customers_and_orders,bbc_channels,False,True,0.022821,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Addresses
59,234,customers_and_orders,customers_and_orders,customers_and_orders,True,True,0.017235,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Addresses
60,237,customers_and_orders,customers_and_orders,customers_and_orders,True,True,0.065580,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
61,238,customers_and_orders,customers_and_orders,customers_and_orders,True,True,0.088543,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1,SELECT COUNT(*) FROM Products
62,241,customers_and_orders,customers_and_orders,customers_and_orders,True,True,0.016733,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT CURRENCY_AMOUNT_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
63,242,customers_and_orders,customers_and_orders,vehicle_rent,False,True,0.004940,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT CURRENCY_AMOUNT_4 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 = 'Monitor',SELECT product_price FROM Products WHERE product_name = 'Monitor'
64,245,customers_and_orders,e_commerce,customers_and_orders,True,False,0.046218,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1 WHERE MEASUREMENT_VALUE_6 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_size = 'Clothes'
65,246,customers_and_orders,customers_and_orders,vehicle_rent,False,True,0.010950,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT AVG(CURRENCY_AMOUNT_4) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = 'Clothes',SELECT AVG(product_price) FROM Products WHERE product_type_code = 'Clothes'
66,247,customers_and_orders,customers_and_orders,customers_and_orders,True,True,0.011984,True,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = 'hardware',SELECT COUNT(*) FROM Products WHERE product_type_code = 'hardware'
67,248,customers_and_orders,customers_and_orders,customers_and_orders,True,True,0.085393,False,False,0,True,easy,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(*) FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_2 = 'Hardware',SELECT COUNT(*) FROM Products WHERE product_type_code = 'Hardware'
